station_Borgo Valsugana,station_Parco S. Chiara,station_Rovereto,elevation,day,cos_week_day,sin_week_day,temperature,precipitation,PM2.5_1,PM2.5_2,PM2.5_diff_1,NO2_1,power_area_50_1,target
0,0,1,203,42,-0.900968867902419,0.43388373911755823,2.8413043478260867,0.0,28.73913043478261,28.217391304347824,0.5217391304347849,74.95652173913044,92.01085027969727,24.956521739130434
0,0,1,203,43,-0.9009688679024191,-0.433883739117558,2.651086956521739,0.0,24.956521739130434,28.73913043478261,-3.7826086956521756,67.52173913043478,79.17238755156177,19.08695652173913
0,0,1,203,44,-0.2225209339563146,-0.9749279121818235,2.926086956521739,0.0,19.08695652173913,24.956521739130434,-5.869565217391305,61.82608695652174,78.48193742787409,17.73913043478261
0,0,1,203,45,0.6234898018587334,-0.7818314824680299,2.992391304347826,0.0,17.73913043478261,19.08695652173913,-1.3478260869565197,56.04347826086956,68.6312622581497,18.347826086956523
0,0,1,203,46,1.0,0.0,3.7021739130434783,0.0,18.347826086956523,17.73913043478261,0.608695652173914,57.82608695652174,70.16405602125492,14.782608695652174
0,0,1,203,47,0.6234898018587336,0.7818314824680297,3.260869565217391,0.0,14.782608695652174,18.347826086956523,-3.5652173913043494,55.73913043478261,75.96252391898788,19.347826086956523
0,0,1,203,48,-0.22252093395631434,0.9749279121818236,2.596739130434783,0.0,19.347826086956523,14.782608695652174,4.5652173913043494,66.73913043478261,78.19393631923488,20.73913043478261
0,0,1,203,49,-0.900968867902419,0.43388373911755823,2.1380434782608693,0.0,20.73913043478261,19.347826086956523,1.391304347826086,68.3913043478261,78.58171607204952,28.6
0,0,1,203,50,-0.9009688679024191,-0.433883739117558,0.49404761904761907,0.011904761904761904,28.6,20.73913043478261,7.860869565217392,78.65,77.34915620950535,36.82608695652174
0,0,1,203,51,-0.2225209339563146,-0.9749279121818235,2.832608695652174,0.015217391304347825,36.82608695652174,28.6,8.22608695652174,64.1304347826087,75.62483556740396,51.130434782608695
0,0,1,203,52,0.6234898018587334,-0.7818314824680299,4.815217391304348,0.0,51.130434782608695,36.82608695652174,14.304347826086953,72.26086956521739,67.52743416032648,56.0
0,0,1,203,53,1.0,0.0,5.664130434782609,0.01956521739130435,56.0,51.130434782608695,4.869565217391305,69.0,69.19166784926436,42.73913043478261
0,0,1,203,54,0.6234898018587336,0.7818314824680297,6.721739130434782,0.0,42.73913043478261,56.0,-13.26086956521739,54.95652173913044,69.06237776356136,35.0
0,0,1,203,55,-0.22252093395631434,0.9749279121818236,7.239130434782608,0.026086956521739136,35.0,42.73913043478261,-7.739130434782609,49.56521739130435,68.79467336439795,21.565217391304348
0,0,1,203,56,-0.900968867902419,0.43388373911755823,7.591304347826087,0.17608695652173917,21.565217391304348,35.0,-13.434782608695652,49.130434782608695,61.851481589694906,4.090909090909091
0,0,1,203,57,-0.9009688679024191,-0.433883739117558,5.235869565217391,0.5130434782608696,4.090909090909091,21.565217391304348,-17.474308300395258,14.347826086956522,64.4019931690659,7.391304347826087
0,0,1,203,58,-0.2225209339563146,-0.9749279121818235,6.313043478260869,0.0,7.391304347826087,4.090909090909091,3.300395256916996,32.391304347826086,67.22390668019558,16.40909090909091
0,0,1,203,59,0.6234898018587334,-0.7818314824680299,3.6532608695652176,0.0,16.40909090909091,7.391304347826087,9.017786561264824,39.391304347826086,64.41175313112942,17.695652173913043
0,0,1,203,60,1.0,0.0,5.020652173913043,0.058695652173913045,17.695652173913043,16.40909090909091,1.286561264822133,38.91304347826087,64.39033361219953,6.6521739130434785
0,0,1,203,61,0.6234898018587336,0.7818314824680297,4.571739130434783,0.0,6.6521739130434785,17.695652173913043,-11.043478260869565,29.91304347826087,66.4594439415478,7.869565217391305
