station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,elevation,day,cos_week_day,sin_week_day,temperature,precipitation,PM10_1,PM10_2,PM10_diff_1,NO2_1,power_area_50_1,target
0,0,1,0,0,0,0,312,30,-0.2225209339563146,-0.9749279121818235,1.7141304347826085,0.0,30.782608695652176,28.565217391304348,2.217391304347828,65.47826086956522,132.50999102292894,38.52173913043478
0,0,1,0,0,0,0,312,31,0.6234898018587334,-0.7818314824680299,2.3380434782608694,0.0,38.52173913043478,30.782608695652176,7.739130434782606,67.6086956521739,118.13843733060635,16.17391304347826
0,0,1,0,0,0,0,312,32,1.0,0.0,3.067391304347826,0.0,16.17391304347826,38.52173913043478,-22.34782608695652,44.391304347826086,108.42944012669686,22.043478260869566
0,0,1,0,0,0,0,312,33,0.6234898018587336,0.7818314824680297,3.9989130434782605,0.0,22.043478260869566,16.17391304347826,5.869565217391305,63.869565217391305,133.53478329505353,32.47826086956522
0,0,1,0,0,0,0,312,34,-0.22252093395631434,0.9749279121818236,3.41195652173913,0.0,32.47826086956522,22.043478260869566,10.434782608695652,75.2,135.20114368726792,30.869565217391305
0,0,1,0,0,0,0,312,35,-0.900968867902419,0.43388373911755823,3.65,0.0,30.869565217391305,32.47826086956522,-1.608695652173914,71.65217391304348,136.18569682752042,31.695652173913043
0,0,1,0,0,0,0,312,36,-0.9009688679024191,-0.433883739117558,5.05,0.0,31.695652173913043,30.869565217391305,0.8260869565217384,78.8695652173913,130.24229731208186,31.347826086956523
0,0,1,0,0,0,0,312,37,-0.2225209339563146,-0.9749279121818235,4.480434782608696,0.0,31.347826086956523,31.695652173913043,-0.34782608695651973,80.91304347826087,133.35042849285435,23.304347826086957
0,0,1,0,0,0,0,312,38,0.6234898018587334,-0.7818314824680299,6.108695652173913,0.0,23.304347826086957,31.347826086956523,-8.043478260869566,92.1304347826087,118.35496724481138,20.26086956521739
0,0,1,0,0,0,0,312,39,1.0,0.0,2.7902173913043478,0.0,20.26086956521739,23.304347826086957,-3.0434782608695663,62.869565217391305,109.70283612227372,32.21739130434783
0,0,1,0,0,0,0,312,40,0.6234898018587336,0.7818314824680297,1.3478260869565217,0.0,32.21739130434783,20.26086956521739,11.956521739130437,73.8695652173913,137.17162909582575,39.56521739130435
0,0,1,0,0,0,0,312,41,-0.22252093395631434,0.9749279121818236,4.978260869565218,0.0,39.56521739130435,32.21739130434783,7.347826086956523,84.6086956521739,134.76112927382334,39.47826086956522
0,0,1,0,0,0,0,312,42,-0.900968867902419,0.43388373911755823,4.1695652173913045,0.0,39.47826086956522,39.56521739130435,-0.0869565217391326,76.26086956521739,135.55548228244862,34.47826086956522
0,0,1,0,0,0,0,312,43,-0.9009688679024191,-0.433883739117558,3.5043478260869563,0.0,34.47826086956522,39.47826086956522,-5.0,71.47826086956522,134.8607064118684,34.8235294117647
0,0,1,0,0,0,0,312,44,-0.2225209339563146,-0.9749279121818235,3.865217391304348,0.0,34.8235294117647,34.47826086956522,0.34526854219948433,73.75,134.82103177485322,28.52173913043478
0,0,1,0,0,0,0,312,45,0.6234898018587334,-0.7818314824680299,3.8282608695652174,0.0,28.52173913043478,34.8235294117647,-6.301790281329922,69.21739130434783,118.49530669090633,18.73913043478261
0,0,1,0,0,0,0,312,46,1.0,0.0,5.981521739130436,0.0,18.73913043478261,28.52173913043478,-9.782608695652172,61.17391304347826,107.16377390554129,28.217391304347824
0,0,1,0,0,0,0,312,47,0.6234898018587336,0.7818314824680297,3.792391304347826,0.0,28.217391304347824,18.73913043478261,9.478260869565215,75.52173913043478,111.19148402642747,42.130434782608695
0,0,1,0,0,0,0,312,48,-0.22252093395631434,0.9749279121818236,3.654347826086956,0.0,42.130434782608695,28.217391304347824,13.913043478260871,75.3913043478261,136.62984117465928,33.21739130434783
0,0,1,0,0,0,0,312,49,-0.900968867902419,0.43388373911755823,2.7130434782608694,0.0,33.21739130434783,42.130434782608695,-8.913043478260867,76.17391304347827,136.6131149298956,40.43478260869565
0,0,1,0,0,0,0,312,50,-0.9009688679024191,-0.433883739117558,0.06521739130434782,0.004347826086956522,40.43478260869565,33.21739130434783,7.217391304347821,78.43478260869566,140.23280481501487,44.52173913043478
0,0,1,0,0,0,0,312,51,-0.2225209339563146,-0.9749279121818235,1.908695652173913,0.02391304347826087,44.52173913043478,40.43478260869565,4.086956521739133,77.0,138.2581952084709,59.04347826086956
0,0,1,0,0,0,0,312,52,0.6234898018587334,-0.7818314824680299,4.452173913043478,0.0,59.04347826086956,44.52173913043478,14.521739130434781,83.65217391304348,115.83107057175285,54.17391304347826
0,0,1,0,0,0,0,312,53,1.0,0.0,5.265217391304348,0.0,54.17391304347826,59.04347826086956,-4.869565217391305,68.8695652173913,108.56400500637373,45.17391304347826
0,0,1,0,0,0,0,312,54,0.6234898018587336,0.7818314824680297,6.060869565217391,0.0,45.17391304347826,54.17391304347826,-9.0,60.130434782608695,125.81945718251363,40.0
0,0,1,0,0,0,0,312,55,-0.22252093395631434,0.9749279121818236,6.9195652173913045,0.017391304347826087,40.0,45.17391304347826,-5.173913043478258,55.21739130434783,120.68072881592818,11.782608695652174
0,0,1,0,0,0,0,312,56,-0.900968867902419,0.43388373911755823,8.334782608695651,0.24782608695652175,11.782608695652174,40.0,-28.217391304347828,42.91304347826087,98.89234837960906,2.9130434782608696
0,0,1,0,0,0,0,312,57,-0.9009688679024191,-0.433883739117558,3.566304347826087,0.691304347826087,2.9130434782608696,11.782608695652174,-8.869565217391305,28.391304347826086,103.85066423193597,13.826086956521738
0,0,1,0,0,0,0,312,58,-0.2225209339563146,-0.9749279121818235,6.060869565217391,0.0,13.826086956521738,2.9130434782608696,10.91304347826087,45.608695652173914,115.55979300042527,22.47826086956522
0,0,1,0,0,0,0,312,59,0.6234898018587334,-0.7818314824680299,3.115217391304348,0.002173913043478261,22.47826086956522,13.826086956521738,8.65217391304348,49.0,109.44496469312845,20.217391304347824
0,0,1,0,0,0,0,312,60,1.0,0.0,4.266304347826087,0.1,20.217391304347824,22.47826086956522,-2.2608695652173942,43.73913043478261,104.35730099953163,11.782608695652174
0,0,1,0,0,0,0,312,61,0.6234898018587336,0.7818314824680297,3.7467391304347823,0.0,11.782608695652174,20.217391304347824,-8.43478260869565,47.869565217391305,118.48854967094894,16.608695652173914
0,0,0,1,0,0,0,204,3,0.6234898018587334,-0.7818314824680299,13.684782608695652,0.0,32.47826086956522,21.652173913043477,10.826086956521742,22.08695652173913,0.11177221541338507,16.391304347826086
0,0,0,1,0,0,0,204,4,1.0,0.0,13.376086956521737,0.19130434782608696,16.391304347826086,32.47826086956522,-16.086956521739133,18.347826086956523,0.1073969686949329,6.956521739130435
0,0,0,1,0,0,0,204,5,0.6234898018587336,0.7818314824680297,8.660869565217391,0.05434782608695652,6.956521739130435,16.391304347826086,-9.434782608695652,23.3,0.11823776403423593,11.304347826086957
0,0,0,1,0,0,0,204,6,-0.22252093395631434,0.9749279121818236,10.127173913043478,0.0,11.304347826086957,6.956521739130435,4.347826086956522,23.347826086956523,0.10949176469953606,16.956521739130434
0,0,0,1,0,0,0,204,7,-0.900968867902419,0.43388373911755823,10.6,0.0,16.956521739130434,11.304347826086957,5.652173913043477,21.869565217391305,0.10757048651418705,13.608695652173912
0,0,0,1,0,0,0,204,8,-0.9009688679024191,-0.433883739117558,9.180434782608696,0.0,13.608695652173912,16.956521739130434,-3.3478260869565215,19.782608695652176,0.1069213689718416,19.217391304347824
0,0,0,1,0,0,0,204,9,-0.2225209339563146,-0.9749279121818235,9.90108695652174,0.002173913043478261,19.217391304347824,13.608695652173912,5.608695652173912,22.782608695652176,0.11608947425108783,19.434782608695652
0,0,0,1,0,0,0,204,11,1.0,0.0,7.471739130434782,0.002173913043478261,9.73913043478261,19.434782608695652,-9.695652173913043,12.956521739130435,0.10532959324990107,10.08695652173913
0,0,0,1,0,0,0,204,12,0.6234898018587336,0.7818314824680297,12.225,0.002173913043478261,10.08695652173913,9.73913043478261,0.3478260869565215,9.478260869565217,0.11380317946919838,11.652173913043478
0,0,0,1,0,0,0,204,13,-0.22252093395631434,0.9749279121818236,8.117391304347825,0.0,11.652173913043478,10.08695652173913,1.5652173913043477,24.869565217391305,0.11101566165893476,17.695652173913043
0,0,0,1,0,0,0,204,14,-0.900968867902419,0.43388373911755823,8.618478260869566,0.0,17.695652173913043,11.652173913043478,6.0434782608695645,26.608695652173914,0.11118048780882508,20.0
0,0,0,1,0,0,0,204,15,-0.9009688679024191,-0.433883739117558,6.3293478260869565,0.11739130434782609,20.0,17.695652173913043,2.304347826086957,26.217391304347824,0.11905815089725605,11.478260869565217
0,0,0,1,0,0,0,204,16,-0.2225209339563146,-0.9749279121818235,7.406521739130435,0.08695652173913043,11.478260869565217,20.0,-8.521739130434783,23.304347826086957,0.12044853822778431,10.521739130434783
0,0,0,1,0,0,0,204,17,0.6234898018587334,-0.7818314824680299,7.7576086956521735,0.0,10.521739130434783,11.478260869565217,-0.9565217391304337,16.82608695652174,0.10833288333872762,11.91304347826087
0,0,0,1,0,0,0,204,18,1.0,0.0,9.097826086956522,0.0,11.91304347826087,10.521739130434783,1.391304347826086,15.608695652173912,0.10897840495199047,10.91304347826087
0,0,0,1,0,0,0,204,19,0.6234898018587336,0.7818314824680297,8.61413043478261,0.0,10.91304347826087,11.91304347826087,-1.0,22.956521739130434,0.12114740286618472,17.08695652173913
0,0,0,1,0,0,0,204,20,-0.22252093395631434,0.9749279121818236,7.614130434782608,0.09565217391304348,17.08695652173913,10.91304347826087,6.17391304347826,25.782608695652176,0.12137471368720101,9.272727272727273
0,0,0,1,0,0,0,204,21,-0.900968867902419,0.43388373911755823,8.464772727272727,0.11818181818181818,9.272727272727273,17.08695652173913,-7.814229249011856,28.8,0.11262829912023457,6.3478260869565215
0,0,0,1,0,0,0,204,22,-0.9009688679024191,-0.433883739117558,5.827173913043478,0.1391304347826087,6.3478260869565215,9.272727272727273,-2.924901185770752,23.347826086956523,0.11763989299456969,7.565217391304348
0,0,0,1,0,0,0,204,23,-0.2225209339563146,-0.9749279121818235,3.882608695652174,0.043478260869565216,7.565217391304348,6.3478260869565215,1.2173913043478262,24.869565217391305,0.11702538893084471,10.826086956521738
0,0,0,1,0,0,0,204,24,0.6234898018587334,-0.7818314824680299,6.003260869565217,0.0,10.826086956521738,7.565217391304348,3.2608695652173907,15.043478260869565,0.11967310425432441,16.391304347826086
0,0,0,1,0,0,0,204,25,1.0,0.0,6.989130434782608,0.0,16.391304347826086,10.826086956521738,5.565217391304348,16.608695652173914,0.11340534755637066,1.0434782608695652
0,0,0,1,0,0,0,204,26,0.6234898018587336,0.7818314824680297,5.479347826086957,0.0,1.0434782608695652,16.391304347826086,-15.347826086956522,7.739130434782608,0.1160625018520516,3.4347826086956523
0,0,0,1,0,0,0,204,27,-0.22252093395631434,0.9749279121818236,4.171739130434783,0.0,3.4347826086956523,1.0434782608695652,2.391304347826087,8.772727272727273,0.12418275982666231,6.666666666666667
0,0,0,1,0,0,0,204,28,-0.900968867902419,0.43388373911755823,1.3217391304347825,0.0,6.666666666666667,3.4347826086956523,3.2318840579710146,23.695652173913043,0.13142958612939185,28.666666666666668
0,0,0,1,0,0,0,204,29,-0.9009688679024191,-0.433883739117558,-1.2184782608695652,0.0,28.666666666666668,6.666666666666667,22.0,40.52173913043478,0.13048018471967487,31.82608695652174
0,0,0,1,0,0,0,204,30,-0.2225209339563146,-0.9749279121818235,-0.9347826086956522,0.0,31.82608695652174,28.666666666666668,3.1594202898550705,48.0,0.1288546949329305,37.04347826086956
0,0,0,1,0,0,0,204,31,0.6234898018587334,-0.7818314824680299,0.8913043478260869,0.0,37.04347826086956,31.82608695652174,5.217391304347824,51.26086956521739,0.1283395364836192,13.478260869565217
0,0,0,1,0,0,0,204,32,1.0,0.0,2.3967391304347827,0.0,13.478260869565217,37.04347826086956,-23.565217391304344,15.73913043478261,0.11833306367101808,17.347826086956523
0,0,0,1,0,0,0,204,33,0.6234898018587336,0.7818314824680297,2.2804347826086957,0.0,17.347826086956523,13.478260869565217,3.8695652173913064,30.047619047619047,0.12003002909339372,28.652173913043477
0,0,0,1,0,0,0,204,34,-0.22252093395631434,0.9749279121818236,-0.6554347826086956,0.0,28.652173913043477,17.347826086956523,11.304347826086953,46.56521739130435,0.11979162966159596,25.08695652173913
0,0,0,1,0,0,0,204,35,-0.900968867902419,0.43388373911755823,-0.17282608695652185,0.0,25.08695652173913,28.652173913043477,-3.5652173913043477,40.56521739130435,0.11636323612759374,29.695652173913043
0,0,0,1,0,0,0,204,36,-0.9009688679024191,-0.433883739117558,0.8391304347826086,0.0,29.695652173913043,25.08695652173913,4.608695652173914,48.52173913043478,0.11740344172330704,21.956521739130434
0,0,0,1,0,0,0,204,37,-0.2225209339563146,-0.9749279121818235,3.6673913043478263,0.0,21.956521739130434,29.695652173913043,-7.739130434782609,45.47826086956522,0.12264088175639223,15.565217391304348
0,0,0,1,0,0,0,204,38,0.6234898018587334,-0.7818314824680299,2.85,0.0,15.565217391304348,21.956521739130434,-6.391304347826086,34.34782608695652,0.1302185600748013,19.73913043478261
0,0,0,1,0,0,0,204,39,1.0,0.0,-0.833695652173913,0.0,19.73913043478261,15.565217391304348,4.173913043478262,33.130434782608695,0.12114755273851903,27.82608695652174
0,0,0,1,0,0,0,204,40,0.6234898018587336,0.7818314824680297,-1.3521739130434782,0.0,27.82608695652174,19.73913043478261,8.086956521739129,51.95652173913044,0.12409600062933791,40.82608695652174
0,0,0,1,0,0,0,204,41,-0.22252093395631434,0.9749279121818236,0.6934782608695651,0.0,40.82608695652174,27.82608695652174,13.000000000000004,66.43478260869566,0.11173400570000357,34.608695652173914
0,0,0,1,0,0,0,204,42,-0.900968867902419,0.43388373911755823,0.19782608695652165,0.0,34.608695652173914,40.82608695652174,-6.217391304347828,55.0,0.11118273574999096,28.608695652173914
0,0,0,1,0,0,0,204,43,-0.9009688679024191,-0.433883739117558,0.0065217391304346825,0.0,28.608695652173914,34.608695652173914,-6.0,45.82608695652174,0.11400996150249931,26.47826086956522
0,0,0,1,0,0,0,204,44,-0.2225209339563146,-0.9749279121818235,0.05760869565217404,0.0,26.47826086956522,28.608695652173914,-2.1304347826086953,45.34782608695652,0.11522683180494118,25.130434782608695
0,0,0,1,0,0,0,204,45,0.6234898018587334,-0.7818314824680299,0.20434782608695634,0.0,25.130434782608695,26.47826086956522,-1.3478260869565233,40.21739130434783,0.11948070645880529,17.304347826086957
0,0,0,1,0,0,0,204,46,1.0,0.0,3.4456521739130435,0.0,17.304347826086957,25.130434782608695,-7.826086956521738,23.82608695652174,0.11394208233538312,22.82608695652174
0,0,0,1,0,0,0,204,47,0.6234898018587336,0.7818314824680297,0.28804347826086957,0.0,22.82608695652174,17.304347826086957,5.521739130434781,41.08695652173913,0.11508118414428017,27.761904761904763
0,0,0,1,0,0,0,204,48,-0.22252093395631434,0.9749279121818236,-0.5583333333333333,0.0,27.761904761904763,22.82608695652174,4.935817805383024,49.857142857142854,0.11471618318957026,27.304347826086957
0,0,0,1,0,0,0,204,49,-0.900968867902419,0.43388373911755823,-0.6565217391304349,0.0,27.304347826086957,27.761904761904763,-0.45755693581780577,51.17391304347826,0.12161131493868446,39.17391304347826
0,0,0,1,0,0,0,204,50,-0.9009688679024191,-0.433883739117558,-1.8282608695652172,0.010869565217391304,39.17391304347826,27.304347826086957,11.869565217391301,70.73913043478261,0.11795695912899626,43.0
0,0,0,1,0,0,0,204,51,-0.2225209339563146,-0.9749279121818235,1.7032608695652172,0.01956521739130435,43.0,39.17391304347826,3.826086956521742,66.78260869565217,0.10969764836192321,57.869565217391305
0,0,0,1,0,0,0,204,52,0.6234898018587334,-0.7818314824680299,3.4521739130434783,0.0,57.869565217391305,43.0,14.869565217391305,65.95652173913044,0.10873071501780122,52.73913043478261
0,0,0,1,0,0,0,204,53,1.0,0.0,4.641304347826087,0.0,52.73913043478261,57.869565217391305,-5.130434782608695,53.69565217391305,0.10841379880965221,41.608695652173914
0,0,0,1,0,0,0,204,54,0.6234898018587336,0.7818314824680297,5.789130434782609,0.0,41.608695652173914,52.73913043478261,-11.130434782608695,45.08695652173913,0.11110466779947492,35.21739130434783
0,0,0,1,0,0,0,204,55,-0.22252093395631434,0.9749279121818236,6.846739130434782,0.006521739130434784,35.21739130434783,41.608695652173914,-6.391304347826086,45.30434782608695,0.11097475464811014,13.173913043478262
0,0,0,1,0,0,0,204,56,-0.900968867902419,0.43388373911755823,7.995652173913044,0.3782608695652174,13.173913043478262,35.21739130434783,-22.043478260869566,21.043478260869566,0.11290547308231735,4.391304347826087
0,0,0,1,0,0,0,204,57,-0.9009688679024191,-0.433883739117558,3.7369565217391307,0.6804347826086957,4.391304347826087,13.173913043478262,-8.782608695652176,13.652173913043478,0.12209755342180025,10.565217391304348
0,0,0,1,0,0,0,204,58,-0.2225209339563146,-0.9749279121818235,4.996739130434783,0.0,10.565217391304348,4.391304347826087,6.173913043478261,20.0,0.11687344945517313,18.52173913043478
0,0,0,1,0,0,0,204,59,0.6234898018587334,-0.7818314824680299,2.325,0.008695652173913044,18.52173913043478,10.565217391304348,7.956521739130434,30.391304347826086,0.11888463325781275,18.47826086956522
0,0,0,1,0,0,0,204,60,1.0,0.0,4.748913043478261,0.08260869565217391,18.47826086956522,18.52173913043478,-0.043478260869562746,28.130434782608695,0.1215260545725896,8.869565217391305
0,0,0,1,0,0,0,204,61,0.6234898018587336,0.7818314824680297,3.5543478260869565,0.0,8.869565217391305,18.47826086956522,-9.608695652173914,15.869565217391305,0.12174122817995467,11.391304347826088
0,0,0,0,0,1,0,203,3,0.6234898018587334,-0.7818314824680299,13.384782608695653,0.004347826086956522,34.95652173913044,25.82608695652174,9.130434782608699,30.17391304347826,62.683298686061555,19.652173913043477
0,0,0,0,0,1,0,203,4,1.0,0.0,14.197826086956523,0.09565217391304348,19.652173913043477,34.95652173913044,-15.30434782608696,24.47826086956522,59.029711157431464,6.434782608695652
0,0,0,0,0,1,0,203,5,0.6234898018587336,0.7818314824680297,9.518478260869566,0.06521739130434782,6.434782608695652,19.652173913043477,-13.217391304347824,29.304347826086957,82.84114316431382,10.217391304347826
0,0,0,0,0,1,0,203,6,-0.22252093395631434,0.9749279121818236,11.057608695652174,0.0,10.217391304347826,6.434782608695652,3.782608695652174,29.652173913043477,86.31415382174283,10.652173913043478
0,0,0,0,0,1,0,203,7,-0.900968867902419,0.43388373911755823,11.018478260869566,0.0,10.652173913043478,10.217391304347826,0.43478260869565233,25.217391304347824,83.38253277019484,14.26086956521739
0,0,0,0,0,1,0,203,8,-0.9009688679024191,-0.433883739117558,11.056521739130435,0.0,14.26086956521739,10.652173913043478,3.608695652173912,27.347826086956523,85.28253152014223,20.91304347826087
0,0,0,0,0,1,0,203,9,-0.2225209339563146,-0.9749279121818235,11.514130434782608,0.02608695652173913,20.91304347826087,14.26086956521739,6.65217391304348,31.0,80.9767805439803,14.869565217391305
0,0,0,0,0,1,0,203,10,0.6234898018587334,-0.7818314824680299,10.804347826086957,0.3,14.869565217391305,20.91304347826087,-6.043478260869566,23.19047619047619,69.63319084555805,4.913043478260869
0,0,0,0,0,1,0,203,11,1.0,0.0,8.238043478260868,0.0,4.913043478260869,14.869565217391305,-9.956521739130435,16.26086956521739,60.57817551518578,3.1739130434782608
0,0,0,0,0,1,0,203,12,0.6234898018587336,0.7818314824680297,12.704347826086956,0.0,3.1739130434782608,4.913043478260869,-1.7391304347826084,10.695652173913043,75.16044492558203,10.478260869565217
0,0,0,0,0,1,0,203,13,-0.22252093395631434,0.9749279121818236,10.091304347826087,0.0,10.478260869565217,3.1739130434782608,7.304347826086956,32.34782608695652,75.18497015710791,21.0
0,0,0,0,0,1,0,203,14,-0.900968867902419,0.43388373911755823,9.925,0.0,21.0,10.478260869565217,10.521739130434783,41.391304347826086,73.91892126472108,25.91304347826087
0,0,0,0,0,1,0,203,15,-0.9009688679024191,-0.433883739117558,9.158695652173913,0.08043478260869565,25.91304347826087,21.0,4.913043478260871,42.56521739130435,75.34455292533099,7.521739130434782
0,0,0,0,0,1,0,203,16,-0.2225209339563146,-0.9749279121818235,8.079347826086956,0.021739130434782608,7.521739130434782,25.91304347826087,-18.39130434782609,25.434782608695652,73.90484137790577,12.130434782608695
0,0,0,0,0,1,0,203,17,0.6234898018587334,-0.7818314824680299,8.666304347826086,0.0,12.130434782608695,7.521739130434782,4.608695652173913,27.956521739130434,67.92187130161132,11.782608695652174
0,0,0,0,0,1,0,203,18,1.0,0.0,9.5,0.0,11.782608695652174,12.130434782608695,-0.3478260869565215,17.043478260869566,61.52148709205683,11.173913043478262
0,0,0,0,0,1,0,203,19,0.6234898018587336,0.7818314824680297,8.818478260869565,0.0,11.173913043478262,11.782608695652174,-0.6086956521739122,28.217391304347824,70.22227820532584,15.652173913043478
0,0,0,0,0,1,0,203,20,-0.22252093395631434,0.9749279121818236,8.809782608695652,0.058695652173913045,15.652173913043478,11.173913043478262,4.478260869565217,30.217391304347824,73.53869001669625,12.434782608695652
0,0,0,0,0,1,0,203,21,-0.900968867902419,0.43388373911755823,9.130434782608695,0.1217391304347826,12.434782608695652,15.652173913043478,-3.217391304347826,37.26086956521739,71.21990849488438,9.91304347826087
0,0,0,0,0,1,0,203,22,-0.9009688679024191,-0.433883739117558,6.435869565217391,0.19999999999999998,9.91304347826087,12.434782608695652,-2.521739130434783,36.0,82.05856267057202,6.913043478260869
0,0,0,0,0,1,0,203,23,-0.2225209339563146,-0.9749279121818235,3.981521739130435,0.07608695652173914,6.913043478260869,9.91304347826087,-3.0,33.08695652173913,79.99540913868277,9.217391304347826
0,0,0,0,0,1,0,203,24,0.6234898018587334,-0.7818314824680299,5.9913043478260875,0.06956521739130435,9.217391304347826,6.913043478260869,2.304347826086957,30.434782608695652,74.9975376278421,15.347826086956522
0,0,0,0,0,1,0,203,25,1.0,0.0,7.3478260869565215,0.004347826086956522,15.347826086956522,9.217391304347826,6.130434782608695,33.17391304347826,66.50812981298724,4.0476190476190474
0,0,0,0,0,1,0,203,26,0.6234898018587336,0.7818314824680297,7.109782608695652,0.0,4.0476190476190474,15.347826086956522,-11.300207039337474,16.15,78.42550957482509,4.173913043478261
0,0,0,0,0,1,0,203,27,-0.22252093395631434,0.9749279121818236,5.001086956521739,0.0,4.173913043478261,4.0476190476190474,0.1262939958592133,13.217391304347826,82.16348776846203,9.434782608695652
0,0,0,0,0,1,0,203,28,-0.900968867902419,0.43388373911755823,2.91195652173913,0.0,9.434782608695652,4.173913043478261,5.260869565217392,28.652173913043477,84.70750513276606,22.391304347826086
0,0,0,0,0,1,0,203,29,-0.9009688679024191,-0.433883739117558,0.7510869565217391,0.0,22.391304347826086,9.434782608695652,12.956521739130434,50.43478260869565,83.30715215252584,24.47826086956522
0,0,0,0,0,1,0,203,30,-0.2225209339563146,-0.9749279121818235,1.5804347826086957,0.0,24.47826086956522,22.391304347826086,2.0869565217391326,52.56521739130435,80.17735288626888,40.95652173913044
0,0,0,0,0,1,0,203,31,0.6234898018587334,-0.7818314824680299,2.6858695652173914,0.0,40.95652173913044,24.47826086956522,16.47826086956522,64.34782608695652,72.2819673177756,15.869565217391305
0,0,0,0,0,1,0,203,32,1.0,0.0,2.1695652173913045,0.0,15.869565217391305,40.95652173913044,-25.086956521739133,32.130434782608695,68.29902175722518,15.130434782608695
0,0,0,0,0,1,0,203,33,0.6234898018587336,0.7818314824680297,3.9336956521739133,0.0,15.130434782608695,15.869565217391305,-0.7391304347826093,41.91304347826087,81.0115728854566,29.391304347826086
0,0,0,0,0,1,0,203,34,-0.22252093395631434,0.9749279121818236,1.8967391304347827,0.0,29.391304347826086,15.130434782608695,14.26086956521739,67.04347826086956,82.53227714285401,17.652173913043477
0,0,0,0,0,1,0,203,35,-0.900968867902419,0.43388373911755823,3.106521739130435,0.0,17.652173913043477,29.391304347826086,-11.73913043478261,46.17391304347826,82.97682322425156,22.391304347826086
0,0,0,0,0,1,0,203,36,-0.9009688679024191,-0.433883739117558,3.7619565217391306,0.0,22.391304347826086,17.652173913043477,4.739130434782609,57.69565217391305,84.16003468868166,32.0
0,0,0,0,0,1,0,203,37,-0.2225209339563146,-0.9749279121818235,2.5565217391304347,0.0,32.0,22.391304347826086,9.608695652173914,68.14285714285714,78.79403281030197,26.869565217391305
0,0,0,0,0,1,0,203,38,0.6234898018587334,-0.7818314824680299,3.039130434782609,0.0,26.869565217391305,32.0,-5.130434782608695,82.69565217391305,68.55745659076842,26.130434782608695
0,0,0,0,0,1,0,203,39,1.0,0.0,1.1597826086956522,0.0,26.130434782608695,26.869565217391305,-0.7391304347826093,66.91304347826087,69.4461758634138,27.26086956521739
0,0,0,0,0,1,0,203,40,0.6234898018587336,0.7818314824680297,1.7076086956521739,0.0,27.26086956521739,26.130434782608695,1.1304347826086953,66.82608695652173,75.55805257366048,35.69565217391305
0,0,0,0,0,1,0,203,41,-0.22252093395631434,0.9749279121818236,3.3902173913043474,0.0,35.69565217391305,27.26086956521739,8.434782608695656,75.04347826086956,71.82645977198456,35.82608695652174
0,0,0,0,0,1,0,203,42,-0.900968867902419,0.43388373911755823,2.8413043478260867,0.0,35.82608695652174,35.69565217391305,0.13043478260869534,74.95652173913044,92.01085027969727,31.782608695652176
0,0,0,0,0,1,0,203,43,-0.9009688679024191,-0.433883739117558,2.651086956521739,0.0,31.782608695652176,35.82608695652174,-4.043478260869566,67.52173913043478,79.17238755156177,25.130434782608695
0,0,0,0,0,1,0,203,44,-0.2225209339563146,-0.9749279121818235,2.926086956521739,0.0,25.130434782608695,31.782608695652176,-6.65217391304348,61.82608695652174,78.48193742787409,21.91304347826087
0,0,0,0,0,1,0,203,45,0.6234898018587334,-0.7818314824680299,2.992391304347826,0.0,21.91304347826087,25.130434782608695,-3.2173913043478244,56.04347826086956,68.6312622581497,22.434782608695652
0,0,0,0,0,1,0,203,46,1.0,0.0,3.7021739130434783,0.0,22.434782608695652,21.91304347826087,0.5217391304347814,57.82608695652174,70.16405602125492,18.347826086956523
0,0,0,0,0,1,0,203,47,0.6234898018587336,0.7818314824680297,3.260869565217391,0.0,18.347826086956523,22.434782608695652,-4.086956521739129,55.73913043478261,75.96252391898788,25.565217391304348
0,0,0,0,0,1,0,203,48,-0.22252093395631434,0.9749279121818236,2.596739130434783,0.0,25.565217391304348,18.347826086956523,7.217391304347824,66.73913043478261,78.19393631923488,26.91304347826087
0,0,0,0,0,1,0,203,49,-0.900968867902419,0.43388373911755823,2.1380434782608693,0.0,26.91304347826087,25.565217391304348,1.3478260869565233,68.3913043478261,78.58171607204952,34.8421052631579
0,0,0,0,0,1,0,203,50,-0.9009688679024191,-0.433883739117558,0.49404761904761907,0.011904761904761904,34.8421052631579,26.91304347826087,7.929061784897026,78.65,77.34915620950535,42.08695652173913
0,0,0,0,0,1,0,203,51,-0.2225209339563146,-0.9749279121818235,2.832608695652174,0.015217391304347825,42.08695652173913,34.8421052631579,7.244851258581235,64.1304347826087,75.62483556740396,58.82608695652174
0,0,0,0,0,1,0,203,52,0.6234898018587334,-0.7818314824680299,4.815217391304348,0.0,58.82608695652174,42.08695652173913,16.73913043478261,72.26086956521739,67.52743416032648,65.95652173913044
0,0,0,0,0,1,0,203,53,1.0,0.0,5.664130434782609,0.01956521739130435,65.95652173913044,58.82608695652174,7.130434782608695,69.0,69.19166784926436,51.82608695652174
0,0,0,0,0,1,0,203,54,0.6234898018587336,0.7818314824680297,6.721739130434782,0.0,51.82608695652174,65.95652173913044,-14.130434782608695,54.95652173913044,69.06237776356136,42.34782608695652
