station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,elevation,day,cos_week_day,sin_week_day,temperature,precipitation,O3_1,O3_2,O3_diff_1,PM10_1,NO2_1,power_area_50_1,target
0,0,1,0,0,0,312,21,-0.900968867902419,0.43388373911755823,8.255434782608695,0.09565217391304348,5.782608695652174,1.0869565217391304,4.695652173913043,12.217391304347826,40.30434782608695,127.96864910609747,16.363636363636363
0,0,1,0,0,0,312,22,-0.9009688679024191,-0.433883739117558,5.517045454545454,0.17500000000000002,16.363636363636363,5.782608695652174,10.58102766798419,9.3,40.95,131.61360921829274,11.217391304347826
0,0,1,0,0,0,312,23,-0.2225209339563146,-0.9749279121818235,3.417391304347826,0.04565217391304348,11.217391304347826,16.363636363636363,-5.146245059288537,12.043478260869565,48.608695652173914,130.00600305691378,26.956521739130434
0,0,1,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,5.1510869565217385,0.0,26.956521739130434,11.217391304347826,15.739130434782608,9.217391304347826,26.608695652173914,113.37175168968764,6.6521739130434785
0,0,1,0,0,0,312,25,1.0,0.0,8.291304347826086,0.0,6.6521739130434785,26.956521739130434,-20.304347826086953,16.52173913043478,38.869565217391305,102.60853522601988,46.30434782608695
0,0,1,0,0,0,312,26,0.6234898018587336,0.7818314824680297,6.715217391304347,0.0,46.30434782608695,6.6521739130434785,39.65217391304348,3.5217391304347827,27.17391304347826,127.60979283432249,61.91304347826087
0,0,1,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,4.096739130434782,0.0,61.91304347826087,46.30434782608695,15.608695652173914,3.9565217391304346,14.608695652173912,131.1467363179791,29.043478260869566
0,0,1,0,0,0,312,28,-0.900968867902419,0.43388373911755823,2.11304347826087,0.0,29.043478260869566,61.91304347826087,-32.8695652173913,14.608695652173912,43.04347826086956,134.55415568929854,5.913043478260869
0,0,1,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.9967391304347825,0.0,5.913043478260869,29.043478260869566,-23.130434782608695,28.565217391304348,62.47826086956522,133.68403544030048,4.869565217391305
0,0,1,0,0,0,312,30,-0.2225209339563146,-0.9749279121818235,1.7141304347826085,0.0,4.869565217391305,5.913043478260869,-1.0434782608695645,30.782608695652176,65.47826086956522,132.50999102292894,3.8260869565217392
0,0,1,0,0,0,312,31,0.6234898018587334,-0.7818314824680299,2.3380434782608694,0.0,3.8260869565217392,4.869565217391305,-1.0434782608695654,38.52173913043478,67.6086956521739,118.13843733060635,15.652173913043478
0,0,1,0,0,0,312,32,1.0,0.0,3.067391304347826,0.0,15.652173913043478,3.8260869565217392,11.826086956521738,16.17391304347826,44.391304347826086,108.42944012669686,12.956521739130435
0,0,1,0,0,0,312,33,0.6234898018587336,0.7818314824680297,3.9989130434782605,0.0,12.956521739130435,15.652173913043478,-2.695652173913043,22.043478260869566,63.869565217391305,133.53478329505353,4.285714285714286
0,0,1,0,0,0,312,34,-0.22252093395631434,0.9749279121818236,3.41195652173913,0.0,4.285714285714286,12.956521739130435,-8.670807453416149,32.47826086956522,75.2,135.20114368726792,6.695652173913044
0,0,1,0,0,0,312,35,-0.900968867902419,0.43388373911755823,3.65,0.0,6.695652173913044,4.285714285714286,2.4099378881987583,30.869565217391305,71.65217391304348,136.18569682752042,5.6521739130434785
0,0,1,0,0,0,312,36,-0.9009688679024191,-0.433883739117558,5.05,0.0,5.6521739130434785,6.695652173913044,-1.0434782608695654,31.695652173913043,78.8695652173913,130.24229731208186,5.956521739130435
0,0,1,0,0,0,312,37,-0.2225209339563146,-0.9749279121818235,4.480434782608696,0.0,5.956521739130435,5.6521739130434785,0.3043478260869561,31.347826086956523,80.91304347826087,133.35042849285435,7.956521739130435
0,0,1,0,0,0,312,38,0.6234898018587334,-0.7818314824680299,6.108695652173913,0.0,7.956521739130435,5.956521739130435,2.0,23.304347826086957,92.1304347826087,118.35496724481138,11.26086956521739
0,0,1,0,0,0,312,39,1.0,0.0,2.7902173913043478,0.0,11.26086956521739,7.956521739130435,3.304347826086956,20.26086956521739,62.869565217391305,109.70283612227372,5.130434782608695
0,0,1,0,0,0,312,40,0.6234898018587336,0.7818314824680297,1.3478260869565217,0.0,5.130434782608695,11.26086956521739,-6.130434782608695,32.21739130434783,73.8695652173913,137.17162909582575,5.043478260869565
0,0,1,0,0,0,312,41,-0.22252093395631434,0.9749279121818236,4.978260869565218,0.0,5.043478260869565,5.130434782608695,-0.08695652173912993,39.56521739130435,84.6086956521739,134.76112927382334,4.956521739130435
0,0,1,0,0,0,312,42,-0.900968867902419,0.43388373911755823,4.1695652173913045,0.0,4.956521739130435,5.043478260869565,-0.08695652173913082,39.47826086956522,76.26086956521739,135.55548228244862,4.913043478260869
0,0,1,0,0,0,312,43,-0.9009688679024191,-0.433883739117558,3.5043478260869563,0.0,4.913043478260869,4.956521739130435,-0.04347826086956541,34.47826086956522,71.47826086956522,134.8607064118684,5.285714285714286
0,0,1,0,0,0,312,44,-0.2225209339563146,-0.9749279121818235,3.865217391304348,0.0,5.285714285714286,4.913043478260869,0.3726708074534164,34.8235294117647,73.75,134.82103177485322,6.565217391304348
0,0,1,0,0,0,312,45,0.6234898018587334,-0.7818314824680299,3.8282608695652174,0.0,6.565217391304348,5.285714285714286,1.279503105590062,28.52173913043478,69.21739130434783,118.49530669090633,15.608695652173912
0,0,1,0,0,0,312,46,1.0,0.0,5.981521739130436,0.0,15.608695652173912,6.565217391304348,9.043478260869565,18.73913043478261,61.17391304347826,107.16377390554129,6.130434782608695
0,0,1,0,0,0,312,47,0.6234898018587336,0.7818314824680297,3.792391304347826,0.0,6.130434782608695,15.608695652173912,-9.478260869565217,28.217391304347824,75.52173913043478,111.19148402642747,5.739130434782608
0,0,1,0,0,0,312,48,-0.22252093395631434,0.9749279121818236,3.654347826086956,0.0,5.739130434782608,6.130434782608695,-0.3913043478260869,42.130434782608695,75.3913043478261,136.62984117465928,5.782608695652174
0,0,1,0,0,0,312,49,-0.900968867902419,0.43388373911755823,2.7130434782608694,0.0,5.782608695652174,5.739130434782608,0.04347826086956541,33.21739130434783,76.17391304347827,136.6131149298956,4.173913043478261
0,0,1,0,0,0,312,50,-0.9009688679024191,-0.433883739117558,0.06521739130434782,0.004347826086956522,4.173913043478261,5.782608695652174,-1.608695652173913,40.43478260869565,78.43478260869566,140.23280481501487,3.347826086956522
0,0,1,0,0,0,312,51,-0.2225209339563146,-0.9749279121818235,1.908695652173913,0.02391304347826087,3.347826086956522,4.173913043478261,-0.8260869565217388,44.52173913043478,77.0,138.2581952084709,3.8260869565217392
0,0,1,0,0,0,312,52,0.6234898018587334,-0.7818314824680299,4.452173913043478,0.0,3.8260869565217392,3.347826086956522,0.4782608695652173,59.04347826086956,83.65217391304348,115.83107057175285,3.652173913043478
0,0,1,0,0,0,312,53,1.0,0.0,5.265217391304348,0.0,3.652173913043478,3.8260869565217392,-0.1739130434782612,54.17391304347826,68.8695652173913,108.56400500637373,3.8260869565217392
0,0,1,0,0,0,312,54,0.6234898018587336,0.7818314824680297,6.060869565217391,0.0,3.8260869565217392,3.652173913043478,0.1739130434782612,45.17391304347826,60.130434782608695,125.81945718251363,3.3043478260869565
0,0,1,0,0,0,312,55,-0.22252093395631434,0.9749279121818236,6.9195652173913045,0.017391304347826087,3.3043478260869565,3.8260869565217392,-0.5217391304347827,40.0,55.21739130434783,120.68072881592818,16.08695652173913
0,0,1,0,0,0,312,56,-0.900968867902419,0.43388373911755823,8.334782608695651,0.24782608695652175,16.08695652173913,3.3043478260869565,12.782608695652172,11.782608695652174,42.91304347826087,98.89234837960906,35.34782608695652
0,0,1,0,0,0,312,57,-0.9009688679024191,-0.433883739117558,3.566304347826087,0.691304347826087,35.34782608695652,16.08695652173913,19.260869565217394,2.9130434782608696,28.391304347826086,103.85066423193597,20.217391304347824
0,0,1,0,0,0,312,58,-0.2225209339563146,-0.9749279121818235,6.060869565217391,0.0,20.217391304347824,35.34782608695652,-15.130434782608699,13.826086956521738,45.608695652173914,115.55979300042527,4.3478260869565215
0,0,1,0,0,0,312,59,0.6234898018587334,-0.7818314824680299,3.115217391304348,0.002173913043478261,4.3478260869565215,20.217391304347824,-15.869565217391303,22.47826086956522,49.0,109.44496469312845,4.086956521739131
0,0,1,0,0,0,312,60,1.0,0.0,4.266304347826087,0.1,4.086956521739131,4.3478260869565215,-0.2608695652173907,20.217391304347824,43.73913043478261,104.35730099953163,17.608695652173914
0,0,1,0,0,0,312,61,0.6234898018587336,0.7818314824680297,3.7467391304347823,0.0,17.608695652173914,4.086956521739131,13.521739130434783,11.782608695652174,47.869565217391305,118.48854967094894,13.434782608695652
0,0,0,1,0,0,204,3,0.6234898018587334,-0.7818314824680299,13.684782608695652,0.0,27.869565217391305,7.217391304347826,20.652173913043477,32.47826086956522,22.08695652173913,0.11177221541338507,30.608695652173914
0,0,0,1,0,0,204,4,1.0,0.0,13.376086956521737,0.19130434782608696,30.608695652173914,27.869565217391305,2.7391304347826093,16.391304347826086,18.347826086956523,0.1073969686949329,13.545454545454545
0,0,0,1,0,0,204,5,0.6234898018587336,0.7818314824680297,8.660869565217391,0.05434782608695652,13.545454545454545,30.608695652173914,-17.063241106719367,6.956521739130435,23.3,0.11823776403423593,7.391304347826087
0,0,0,1,0,0,204,6,-0.22252093395631434,0.9749279121818236,10.127173913043478,0.0,7.391304347826087,13.545454545454545,-6.154150197628458,11.304347826086957,23.347826086956523,0.10949176469953606,18.47826086956522
0,0,0,1,0,0,204,7,-0.900968867902419,0.43388373911755823,10.6,0.0,18.47826086956522,7.391304347826087,11.086956521739133,16.956521739130434,21.869565217391305,0.10757048651418705,8.782608695652174
0,0,0,1,0,0,204,8,-0.9009688679024191,-0.433883739117558,9.180434782608696,0.0,8.782608695652174,18.47826086956522,-9.695652173913045,13.608695652173912,19.782608695652176,0.1069213689718416,1.2173913043478262
0,0,0,1,0,0,204,9,-0.2225209339563146,-0.9749279121818235,9.90108695652174,0.002173913043478261,1.2173913043478262,8.782608695652174,-7.565217391304348,19.217391304347824,22.782608695652176,0.11608947425108783,21.130434782608695
0,0,0,1,0,0,204,11,1.0,0.0,7.471739130434782,0.002173913043478261,28.26086956521739,21.130434782608695,7.130434782608695,9.73913043478261,12.956521739130435,0.10532959324990107,65.82608695652173
0,0,0,1,0,0,204,12,0.6234898018587336,0.7818314824680297,12.225,0.002173913043478261,65.82608695652173,28.26086956521739,37.565217391304344,10.08695652173913,9.478260869565217,0.11380317946919838,28.130434782608695
0,0,0,1,0,0,204,13,-0.22252093395631434,0.9749279121818236,8.117391304347825,0.0,28.130434782608695,65.82608695652173,-37.69565217391304,11.652173913043478,24.869565217391305,0.11101566165893476,10.434782608695652
0,0,0,1,0,0,204,14,-0.900968867902419,0.43388373911755823,8.618478260869566,0.0,10.434782608695652,28.130434782608695,-17.695652173913043,17.695652173913043,26.608695652173914,0.11118048780882508,3.1739130434782608
0,0,0,1,0,0,204,15,-0.9009688679024191,-0.433883739117558,6.3293478260869565,0.11739130434782609,3.1739130434782608,10.434782608695652,-7.260869565217392,20.0,26.217391304347824,0.11905815089725605,19.217391304347824
0,0,0,1,0,0,204,16,-0.2225209339563146,-0.9749279121818235,7.406521739130435,0.08695652173913043,19.217391304347824,3.1739130434782608,16.043478260869563,11.478260869565217,23.304347826086957,0.12044853822778431,7.086956521739131
0,0,0,1,0,0,204,17,0.6234898018587334,-0.7818314824680299,7.7576086956521735,0.0,7.086956521739131,19.217391304347824,-12.130434782608694,10.521739130434783,16.82608695652174,0.10833288333872762,12.956521739130435
0,0,0,1,0,0,204,18,1.0,0.0,9.097826086956522,0.0,12.956521739130435,7.086956521739131,5.869565217391305,11.91304347826087,15.608695652173912,0.10897840495199047,7.826086956521739
0,0,0,1,0,0,204,19,0.6234898018587336,0.7818314824680297,8.61413043478261,0.0,7.826086956521739,12.956521739130435,-5.130434782608696,10.91304347826087,22.956521739130434,0.12114740286618472,1.5217391304347827
0,0,0,1,0,0,204,20,-0.22252093395631434,0.9749279121818236,7.614130434782608,0.09565217391304348,1.5217391304347827,7.826086956521739,-6.304347826086957,17.08695652173913,25.782608695652176,0.12137471368720101,12.1
0,0,0,1,0,0,204,21,-0.900968867902419,0.43388373911755823,8.464772727272727,0.11818181818181818,12.1,1.5217391304347827,10.578260869565216,9.272727272727273,28.8,0.11262829912023457,28.08695652173913
0,0,0,1,0,0,204,22,-0.9009688679024191,-0.433883739117558,5.827173913043478,0.1391304347826087,28.08695652173913,12.1,15.98695652173913,6.3478260869565215,23.347826086956523,0.11763989299456969,26.869565217391305
0,0,0,1,0,0,204,23,-0.2225209339563146,-0.9749279121818235,3.882608695652174,0.043478260869565216,26.869565217391305,28.08695652173913,-1.2173913043478244,7.565217391304348,24.869565217391305,0.11702538893084471,33.78260869565217
0,0,0,1,0,0,204,24,0.6234898018587334,-0.7818314824680299,6.003260869565217,0.0,33.78260869565217,26.869565217391305,6.913043478260867,10.826086956521738,15.043478260869565,0.11967310425432441,14.347826086956522
0,0,0,1,0,0,204,25,1.0,0.0,6.989130434782608,0.0,14.347826086956522,33.78260869565217,-19.43478260869565,16.391304347826086,16.608695652173914,0.11340534755637066,58.52173913043478
0,0,0,1,0,0,204,26,0.6234898018587336,0.7818314824680297,5.479347826086957,0.0,58.52173913043478,14.347826086956522,44.17391304347826,1.0434782608695652,7.739130434782608,0.1160625018520516,65.78260869565217
0,0,0,1,0,0,204,27,-0.22252093395631434,0.9749279121818236,4.171739130434783,0.0,65.78260869565217,58.52173913043478,7.260869565217391,3.4347826086956523,8.772727272727273,0.12418275982666231,37.56521739130435
0,0,0,1,0,0,204,28,-0.900968867902419,0.43388373911755823,1.3217391304347825,0.0,37.56521739130435,65.78260869565217,-28.21739130434782,6.666666666666667,23.695652173913043,0.13142958612939185,11.652173913043478
0,0,0,1,0,0,204,29,-0.9009688679024191,-0.433883739117558,-1.2184782608695652,0.0,11.652173913043478,37.56521739130435,-25.913043478260875,28.666666666666668,40.52173913043478,0.13048018471967487,5.434782608695652
0,0,0,1,0,0,204,30,-0.2225209339563146,-0.9749279121818235,-0.9347826086956522,0.0,5.434782608695652,11.652173913043478,-6.217391304347826,31.82608695652174,48.0,0.1288546949329305,4.0
0,0,0,1,0,0,204,31,0.6234898018587334,-0.7818314824680299,0.8913043478260869,0.0,4.0,5.434782608695652,-1.4347826086956523,37.04347826086956,51.26086956521739,0.1283395364836192,35.34782608695652
0,0,0,1,0,0,204,32,1.0,0.0,2.3967391304347827,0.0,35.34782608695652,4.0,31.347826086956523,13.478260869565217,15.73913043478261,0.11833306367101808,28.095238095238095
0,0,0,1,0,0,204,33,0.6234898018587336,0.7818314824680297,2.2804347826086957,0.0,28.095238095238095,35.34782608695652,-7.252587991718428,17.347826086956523,30.047619047619047,0.12003002909339372,6.391304347826087
0,0,0,1,0,0,204,34,-0.22252093395631434,0.9749279121818236,-0.6554347826086956,0.0,6.391304347826087,28.095238095238095,-21.70393374741201,28.652173913043477,46.56521739130435,0.11979162966159596,10.73913043478261
0,0,0,1,0,0,204,35,-0.900968867902419,0.43388373911755823,-0.17282608695652185,0.0,10.73913043478261,6.391304347826087,4.347826086956522,25.08695652173913,40.56521739130435,0.11636323612759374,7.739130434782608
0,0,0,1,0,0,204,36,-0.9009688679024191,-0.433883739117558,0.8391304347826086,0.0,7.739130434782608,10.73913043478261,-3.000000000000001,29.695652173913043,48.52173913043478,0.11740344172330704,28.347826086956523
0,0,0,1,0,0,204,37,-0.2225209339563146,-0.9749279121818235,3.6673913043478263,0.0,28.347826086956523,7.739130434782608,20.608695652173914,21.956521739130434,45.47826086956522,0.12264088175639223,39.17391304347826
0,0,0,1,0,0,204,38,0.6234898018587334,-0.7818314824680299,2.85,0.0,39.17391304347826,28.347826086956523,10.826086956521735,15.565217391304348,34.34782608695652,0.1302185600748013,21.91304347826087
0,0,0,1,0,0,204,39,1.0,0.0,-0.833695652173913,0.0,21.91304347826087,39.17391304347826,-17.260869565217387,19.73913043478261,33.130434782608695,0.12114755273851903,6.6521739130434785
0,0,0,1,0,0,204,40,0.6234898018587336,0.7818314824680297,-1.3521739130434782,0.0,6.6521739130434785,21.91304347826087,-15.260869565217392,27.82608695652174,51.95652173913044,0.12409600062933791,3.3043478260869565
0,0,0,1,0,0,204,41,-0.22252093395631434,0.9749279121818236,0.6934782608695651,0.0,3.3043478260869565,6.6521739130434785,-3.347826086956522,40.82608695652174,66.43478260869566,0.11173400570000357,3.391304347826087
0,0,0,1,0,0,204,42,-0.900968867902419,0.43388373911755823,0.19782608695652165,0.0,3.391304347826087,3.3043478260869565,0.08695652173913038,34.608695652173914,55.0,0.11118273574999096,4.3478260869565215
0,0,0,1,0,0,204,43,-0.9009688679024191,-0.433883739117558,0.0065217391304346825,0.0,4.3478260869565215,3.391304347826087,0.9565217391304346,28.608695652173914,45.82608695652174,0.11400996150249931,7.521739130434782
0,0,0,1,0,0,204,44,-0.2225209339563146,-0.9749279121818235,0.05760869565217404,0.0,7.521739130434782,4.3478260869565215,3.1739130434782608,26.47826086956522,45.34782608695652,0.11522683180494118,9.869565217391305
0,0,0,1,0,0,204,45,0.6234898018587334,-0.7818314824680299,0.20434782608695634,0.0,9.869565217391305,7.521739130434782,2.3478260869565224,25.130434782608695,40.21739130434783,0.11948070645880529,32.56521739130435
0,0,0,1,0,0,204,46,1.0,0.0,3.4456521739130435,0.0,32.56521739130435,9.869565217391305,22.695652173913047,17.304347826086957,23.82608695652174,0.11394208233538312,14.043478260869565
0,0,0,1,0,0,204,47,0.6234898018587336,0.7818314824680297,0.28804347826086957,0.0,14.043478260869565,32.56521739130435,-18.52173913043479,22.82608695652174,41.08695652173913,0.11508118414428017,5.285714285714286
0,0,0,1,0,0,204,48,-0.22252093395631434,0.9749279121818236,-0.5583333333333333,0.0,5.285714285714286,14.043478260869565,-8.757763975155278,27.761904761904763,49.857142857142854,0.11471618318957026,5.043478260869565
0,0,0,1,0,0,204,49,-0.900968867902419,0.43388373911755823,-0.6565217391304349,0.0,5.043478260869565,5.285714285714286,-0.24223602484472018,27.304347826086957,51.17391304347826,0.12161131493868446,2.0
0,0,0,1,0,0,204,50,-0.9009688679024191,-0.433883739117558,-1.8282608695652172,0.010869565217391304,2.0,5.043478260869565,-3.0434782608695654,39.17391304347826,70.73913043478261,0.11795695912899626,1.6363636363636365
0,0,0,1,0,0,204,51,-0.2225209339563146,-0.9749279121818235,1.7032608695652172,0.01956521739130435,1.6363636363636365,2.0,-0.36363636363636354,43.0,66.78260869565217,0.10969764836192321,1.8695652173913044
0,0,0,1,0,0,204,52,0.6234898018587334,-0.7818314824680299,3.4521739130434783,0.0,1.8695652173913044,1.6363636363636365,0.23320158102766797,57.869565217391305,65.95652173913044,0.10873071501780122,1.5217391304347827
0,0,0,1,0,0,204,53,1.0,0.0,4.641304347826087,0.0,1.5217391304347827,1.8695652173913044,-0.34782608695652173,52.73913043478261,53.69565217391305,0.10841379880965221,1.7391304347826086
0,0,0,1,0,0,204,54,0.6234898018587336,0.7818314824680297,5.789130434782609,0.0,1.7391304347826086,1.5217391304347827,0.21739130434782594,41.608695652173914,45.08695652173913,0.11110466779947492,4.130434782608695
0,0,0,1,0,0,204,55,-0.22252093395631434,0.9749279121818236,6.846739130434782,0.006521739130434784,4.130434782608695,1.7391304347826086,2.391304347826087,35.21739130434783,45.30434782608695,0.11097475464811014,36.65217391304348
0,0,0,1,0,0,204,56,-0.900968867902419,0.43388373911755823,7.995652173913044,0.3782608695652174,36.65217391304348,4.130434782608695,32.52173913043478,13.173913043478262,21.043478260869566,0.11290547308231735,48.21739130434783
0,0,0,1,0,0,204,57,-0.9009688679024191,-0.433883739117558,3.7369565217391307,0.6804347826086957,48.21739130434783,36.65217391304348,11.565217391304351,4.391304347826087,13.652173913043478,0.12209755342180025,31.82608695652174
0,0,0,1,0,0,204,58,-0.2225209339563146,-0.9749279121818235,4.996739130434783,0.0,31.82608695652174,48.21739130434783,-16.39130434782609,10.565217391304348,20.0,0.11687344945517313,6.434782608695652
0,0,0,1,0,0,204,59,0.6234898018587334,-0.7818314824680299,2.325,0.008695652173913044,6.434782608695652,31.82608695652174,-25.391304347826086,18.52173913043478,30.391304347826086,0.11888463325781275,13.26086956521739
0,0,0,1,0,0,204,60,1.0,0.0,4.748913043478261,0.08260869565217391,13.26086956521739,6.434782608695652,6.826086956521738,18.47826086956522,28.130434782608695,0.1215260545725896,36.608695652173914
0,0,0,1,0,0,204,61,0.6234898018587336,0.7818314824680297,3.5543478260869565,0.0,36.608695652173914,13.26086956521739,23.347826086956523,8.869565217391305,15.869565217391305,0.12174122817995467,36.43478260869565
0,0,0,0,0,1,203,3,0.6234898018587334,-0.7818314824680299,13.384782608695653,0.004347826086956522,14.91304347826087,12.826086956521738,2.086956521739131,34.95652173913044,30.17391304347826,62.683298686061555,28.130434782608695
0,0,0,0,0,1,203,4,1.0,0.0,14.197826086956523,0.09565217391304348,28.130434782608695,14.91304347826087,13.217391304347826,19.652173913043477,24.47826086956522,59.029711157431464,17.130434782608695
0,0,0,0,0,1,203,5,0.6234898018587336,0.7818314824680297,9.518478260869566,0.06521739130434782,17.130434782608695,28.130434782608695,-11.0,6.434782608695652,29.304347826086957,82.84114316431382,10.304347826086957
0,0,0,0,0,1,203,6,-0.22252093395631434,0.9749279121818236,11.057608695652174,0.0,10.304347826086957,17.130434782608695,-6.826086956521738,10.217391304347826,29.652173913043477,86.31415382174283,19.782608695652176
0,0,0,0,0,1,203,7,-0.900968867902419,0.43388373911755823,11.018478260869566,0.0,19.782608695652176,10.304347826086957,9.478260869565219,10.652173913043478,25.217391304347824,83.38253277019484,11.565217391304348
0,0,0,0,0,1,203,8,-0.9009688679024191,-0.433883739117558,11.056521739130435,0.0,11.565217391304348,19.782608695652176,-8.217391304347828,14.26086956521739,27.347826086956523,85.28253152014223,2.8260869565217392
0,0,0,0,0,1,203,9,-0.2225209339563146,-0.9749279121818235,11.514130434782608,0.02608695652173913,2.8260869565217392,11.565217391304348,-8.73913043478261,20.91304347826087,31.0,80.9767805439803,22.428571428571427
0,0,0,0,0,1,203,10,0.6234898018587334,-0.7818314824680299,10.804347826086957,0.3,22.428571428571427,2.8260869565217392,19.60248447204969,14.869565217391305,23.19047619047619,69.63319084555805,32.34782608695652
0,0,0,0,0,1,203,11,1.0,0.0,8.238043478260868,0.0,32.34782608695652,22.428571428571427,9.919254658385096,4.913043478260869,16.26086956521739,60.57817551518578,69.21739130434783
0,0,0,0,0,1,203,12,0.6234898018587336,0.7818314824680297,12.704347826086956,0.0,69.21739130434783,32.34782608695652,36.869565217391305,3.1739130434782608,10.695652173913043,75.16044492558203,33.04347826086956
0,0,0,0,0,1,203,13,-0.22252093395631434,0.9749279121818236,10.091304347826087,0.0,33.04347826086956,69.21739130434783,-36.173913043478265,10.478260869565217,32.34782608695652,75.18497015710791,7.0
0,0,0,0,0,1,203,14,-0.900968867902419,0.43388373911755823,9.925,0.0,7.0,33.04347826086956,-26.043478260869563,21.0,41.391304347826086,73.91892126472108,3.217391304347826
0,0,0,0,0,1,203,15,-0.9009688679024191,-0.433883739117558,9.158695652173913,0.08043478260869565,3.217391304347826,7.0,-3.782608695652174,25.91304347826087,42.56521739130435,75.34455292533099,19.52173913043478
0,0,0,0,0,1,203,16,-0.2225209339563146,-0.9749279121818235,8.079347826086956,0.021739130434782608,19.52173913043478,3.217391304347826,16.304347826086953,7.521739130434782,25.434782608695652,73.90484137790577,7.3478260869565215
0,0,0,0,0,1,203,17,0.6234898018587334,-0.7818314824680299,8.666304347826086,0.0,7.3478260869565215,19.52173913043478,-12.17391304347826,12.130434782608695,27.956521739130434,67.92187130161132,15.26086956521739
0,0,0,0,0,1,203,18,1.0,0.0,9.5,0.0,15.26086956521739,7.3478260869565215,7.913043478260869,11.782608695652174,17.043478260869566,61.52148709205683,5.565217391304348
0,0,0,0,0,1,203,19,0.6234898018587336,0.7818314824680297,8.818478260869565,0.0,5.565217391304348,15.26086956521739,-9.695652173913043,11.173913043478262,28.217391304347824,70.22227820532584,2.5652173913043477
0,0,0,0,0,1,203,20,-0.22252093395631434,0.9749279121818236,8.809782608695652,0.058695652173913045,2.5652173913043477,5.565217391304348,-3.0,15.652173913043478,30.217391304347824,73.53869001669625,12.217391304347826
0,0,0,0,0,1,203,21,-0.900968867902419,0.43388373911755823,9.130434782608695,0.1217391304347826,12.217391304347826,2.5652173913043477,9.652173913043478,12.434782608695652,37.26086956521739,71.21990849488438,24.043478260869566
0,0,0,0,0,1,203,22,-0.9009688679024191,-0.433883739117558,6.435869565217391,0.19999999999999998,24.043478260869566,12.217391304347826,11.82608695652174,9.91304347826087,36.0,82.05856267057202,25.08695652173913
0,0,0,0,0,1,203,23,-0.2225209339563146,-0.9749279121818235,3.981521739130435,0.07608695652173914,25.08695652173913,24.043478260869566,1.0434782608695627,6.913043478260869,33.08695652173913,79.99540913868277,29.695652173913043
0,0,0,0,0,1,203,24,0.6234898018587334,-0.7818314824680299,5.9913043478260875,0.06956521739130435,29.695652173913043,25.08695652173913,4.608695652173914,9.217391304347826,30.434782608695652,74.9975376278421,11.434782608695652
0,0,0,0,0,1,203,25,1.0,0.0,7.3478260869565215,0.004347826086956522,11.434782608695652,29.695652173913043,-18.26086956521739,15.347826086956522,33.17391304347826,66.50812981298724,58.714285714285715
0,0,0,0,0,1,203,26,0.6234898018587336,0.7818314824680297,7.109782608695652,0.0,58.714285714285715,11.434782608695652,47.27950310559007,4.0476190476190474,16.15,78.42550957482509,66.82608695652173
0,0,0,0,0,1,203,27,-0.22252093395631434,0.9749279121818236,5.001086956521739,0.0,66.82608695652173,58.714285714285715,8.11180124223602,4.173913043478261,13.217391304347826,82.16348776846203,40.69565217391305
0,0,0,0,0,1,203,28,-0.900968867902419,0.43388373911755823,2.91195652173913,0.0,40.69565217391305,66.82608695652173,-26.13043478260869,9.434782608695652,28.652173913043477,84.70750513276606,11.26086956521739
0,0,0,0,0,1,203,29,-0.9009688679024191,-0.433883739117558,0.7510869565217391,0.0,11.26086956521739,40.69565217391305,-29.434782608695656,22.391304347826086,50.43478260869565,83.30715215252584,9.173913043478262
0,0,0,0,0,1,203,30,-0.2225209339563146,-0.9749279121818235,1.5804347826086957,0.0,9.173913043478262,11.26086956521739,-2.086956521739129,24.47826086956522,52.56521739130435,80.17735288626888,5.086956521739131
0,0,0,0,0,1,203,31,0.6234898018587334,-0.7818314824680299,2.6858695652173914,0.0,5.086956521739131,9.173913043478262,-4.086956521739131,40.95652173913044,64.34782608695652,72.2819673177756,23.08695652173913
0,0,0,0,0,1,203,32,1.0,0.0,2.1695652173913045,0.0,23.08695652173913,5.086956521739131,18.0,15.869565217391305,32.130434782608695,68.29902175722518,27.130434782608695
0,0,0,0,0,1,203,33,0.6234898018587336,0.7818314824680297,3.9336956521739133,0.0,27.130434782608695,23.08695652173913,4.043478260869566,15.130434782608695,41.91304347826087,81.0115728854566,9.08695652173913
0,0,0,0,0,1,203,34,-0.22252093395631434,0.9749279121818236,1.8967391304347827,0.0,9.08695652173913,27.130434782608695,-18.043478260869563,29.391304347826086,67.04347826086956,82.53227714285401,15.434782608695652
0,0,0,0,0,1,203,35,-0.900968867902419,0.43388373911755823,3.106521739130435,0.0,15.434782608695652,9.08695652173913,6.3478260869565215,17.652173913043477,46.17391304347826,82.97682322425156,9.434782608695652
0,0,0,0,0,1,203,36,-0.9009688679024191,-0.433883739117558,3.7619565217391306,0.0,9.434782608695652,15.434782608695652,-6.0,22.391304347826086,57.69565217391305,84.16003468868166,6.904761904761905
