station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,PM10_1,PM10_2,PM10_3,PM10_diff_1,PM10_diff_2,NO2_1,power_area_50_1,power_area_50_2,target
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,10.5,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0313431098696461,0.0315758845437616,2.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-0.8660254037844388,-0.4999999999999998,11.25,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0246857541899441,0.0313431098696461,2.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-0.7071067811865479,-0.7071067811865471,11.65,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0311568901303538,0.0246857541899441,3.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844384,11.5,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0343109869646182,0.0311568901303538,3.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,-0.9659258262890683,9.225,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0451233705772812,0.0343109869646182,2.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,6.5,0.0,2.0,3.0,3.0,-1.0,-1.0,2.0,0.0556797025139664,0.0451233705772812,2.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,4.875,0.0,2.0,2.0,3.0,0.0,-1.0,2.0,0.0646648040037244,0.0556797025139664,1.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,0.5,-0.8660254037844386,4.325,0.0,1.0,2.0,2.0,-1.0,-1.0,1.0,0.0680051201117318,0.0646648040037244,1.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,6.775,0.0,1.0,1.0,2.0,0.0,-1.0,1.0,0.0678072635009311,0.0680051201117318,1.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,8.35,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0652700190875232,0.0678072635009311,2.0
0,1,0,0,0,0,0,252,45,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,8.925,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0588221592178771,0.0652700190875232,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.9659258262890683,0.25881904510252074,7.75,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0489175977653631,0.0588221592178771,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.8660254037844387,0.49999999999999994,8.05,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.034322625698324,0.0489175977653631,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.7071067811865476,0.7071067811865475,7.75,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.032018156424581,0.034322625698324,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.5000000000000001,0.8660254037844386,7.625,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0322043761638733,0.032018156424581,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.25881904510252074,0.9659258262890683,6.875,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0308542830540037,0.0322043761638733,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,6.123233995736766e-17,1.0,7.15,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0336010242085661,0.0308542830540037,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.25881904510252063,0.9659258262890683,7.074999999999999,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0378375232774674,0.0336010242085661,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.4999999999999998,0.8660254037844388,7.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0493947858472998,0.0378375232774674,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.7071067811865475,0.7071067811865476,6.875,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0530959022346368,0.0493947858472998,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.8660254037844387,0.49999999999999994,6.975,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0446927378957169,0.0530959022346368,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.9659258262890682,0.258819045102521,7.275,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0346135940409683,0.0446927378957169,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-1.0,1.2246467991473532e-16,9.05,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0277467411545623,0.0346135940409683,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.9659258262890683,-0.2588190451025208,10.7,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0225675046554934,0.0277467411545623,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.8660254037844388,-0.4999999999999998,11.55,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0202164804469273,0.0225675046554934,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.7071067811865479,-0.7071067811865471,11.675,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0253608007448789,0.0202164804469273,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.5000000000000004,-0.8660254037844384,12.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0303887337057728,0.0253608007448789,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-0.25881904510252063,-0.9659258262890683,11.075,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0389664804469273,0.0303887337057728,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,-1.8369701987210297e-16,-1.0,9.65,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0524557718808193,0.0389664804469273,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.2588190451025203,-0.9659258262890684,8.225,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0618715083798882,0.0524557718808193,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.5,-0.8660254037844386,6.475,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0661545637802607,0.0618715083798882,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.7071067811865475,-0.7071067811865477,8.075,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0679702043761638,0.0661545637802607,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.8660254037844384,-0.5000000000000004,9.325,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0666433887337057,0.0679702043761638,2.0
0,1,0,0,0,0,0,252,46,1.0,0.0,0.9659258262890681,-0.2588190451025215,9.95,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.061592179236499,0.0666433887337057,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,7.825,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.050034917132216,0.061592179236499,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,7.55,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0354283054003724,0.050034917132216,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,6.525,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0330540037243947,0.0354283054003724,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,7.85,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0326699255121042,0.0330540037243947,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,8.4,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0325418994413407,0.0326699255121042,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,7.125,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0344622905027933,0.0325418994413407,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,7.65,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0382099627560521,0.0344622905027933,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,8.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.049930167132216,0.0382099627560521,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,8.1,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0538524194599627,0.049930167132216,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,7.975,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0440642453445065,0.0538524194599627,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,8.325,0.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0311840470204841,0.0440642453445065,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,9.775,0.0,2.0,3.0,3.0,-1.0,-1.0,1.0,0.0234520484171322,0.0311840470204841,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,10.775,0.0,2.0,2.0,3.0,0.0,-1.0,1.0,0.0212174115456238,0.0234520484171322,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.8660254037844388,-0.4999999999999998,11.75,0.0,3.0,2.0,2.0,1.0,1.0,2.0,0.019157355679702,0.0212174115456238,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.7071067811865479,-0.7071067811865471,12.1,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0239525139664804,0.019157355679702,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.5000000000000004,-0.8660254037844384,12.175,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0290696769087523,0.0239525139664804,3.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-0.25881904510252063,-0.9659258262890683,10.825,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0381168524208566,0.0290696769087523,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,-1.8369701987210297e-16,-1.0,9.775,0.0,2.0,3.0,3.0,-1.0,-1.0,2.0,0.0506983230912476,0.0381168524208566,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.2588190451025203,-0.9659258262890684,8.575,0.0,2.0,2.0,3.0,0.0,-1.0,2.0,0.0618831480446927,0.0506983230912476,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,7.95,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.068098231378026,0.0618831480446927,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,7.8,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0696112662942271,0.068098231378026,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,8.25,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0661429217877095,0.0696112662942271,2.0
0,1,0,0,0,0,0,252,47,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,8.525,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0607076345437616,0.0661429217877095,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,7.875,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0512104287709497,0.0607076345437616,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,8.325,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0351838919925512,0.0512104287709497,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.7071067811865476,0.7071067811865475,7.625,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0323673184357541,0.0351838919925512,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,7.425000000000001,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0321345437616387,0.0323673184357541,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,7.525,0.0,2.0,3.0,3.0,-1.0,-1.0,1.0,0.0325186219739292,0.0321345437616387,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,6.123233995736766e-17,1.0,7.375,0.0,2.0,2.0,3.0,0.0,-1.0,1.0,0.034066573556797,0.0325186219739292,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,0.9659258262890683,7.15,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0379655493482309,0.034066573556797,1.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844388,7.45,0.0,1.0,2.0,2.0,-1.0,-1.0,1.0,0.0495460893854748,0.0379655493482309,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,6.9,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.054352886405959,0.0495460893854748,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,6.574999999999999,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0458566108007448,0.054352886405959,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,7.075,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0389082867783985,0.0458566108007448,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-1.0,1.2246467991473532e-16,8.05,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0324022346368715,0.0389082867783985,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.9659258262890683,-0.2588190451025208,8.7,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0302141527001862,0.0324022346368715,6.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.8660254037844388,-0.4999999999999998,9.35,0.0,6.0,3.0,2.0,3.0,4.0,1.0,0.0239175977653631,0.0302141527001862,6.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.7071067811865479,-0.7071067811865471,9.75,0.0,6.0,6.0,3.0,0.0,3.0,1.0,0.0331238361266294,0.0239175977653631,4.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.5000000000000004,-0.8660254037844384,9.775,0.0,4.0,6.0,6.0,-2.0,-2.0,1.0,0.0333216945996275,0.0331238361266294,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,-0.9659258262890683,8.6,0.0,3.0,4.0,6.0,-1.0,-3.0,1.0,0.0423649911545623,0.0333216945996275,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,-1.8369701987210297e-16,-1.0,7.625,0.0,3.0,3.0,4.0,0.0,-1.0,2.0,0.0527816573556797,0.0423649911545623,4.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.2588190451025203,-0.9659258262890684,5.85,0.0,4.0,3.0,3.0,1.0,1.0,2.0,0.064222533519553,0.0527816573556797,5.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.5,-0.8660254037844386,4.35,0.0,5.0,4.0,3.0,1.0,2.0,2.0,0.0718226243016759,0.064222533519553,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.7071067811865475,-0.7071067811865477,3.25,0.0,3.0,5.0,4.0,-2.0,-1.0,2.0,0.072264898510242,0.0718226243016759,2.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,3.175,0.0,2.0,3.0,5.0,-1.0,-3.0,2.0,0.0674231843575419,0.072264898510242,3.0
0,1,0,0,0,0,0,252,48,-0.22252093395631434,0.9749279121818236,0.9659258262890681,-0.2588190451025215,3.125,0.0,3.0,2.0,3.0,1.0,0.0,2.0,0.060055866387337,0.0674231843575419,3.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,2.4,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0495926438547486,0.060055866387337,3.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,0.975,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0360917132216014,0.0495926438547486,4.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.7071067811865476,0.7071067811865475,1.075,0.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0341131284916201,0.0360917132216014,4.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.5000000000000001,0.8660254037844386,1.075,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.03268156424581,0.0341131284916201,4.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.25881904510252074,0.9659258262890683,0.875,0.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0331238361266294,0.03268156424581,5.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,6.123233995736766e-17,1.0,2.425,0.0,5.0,4.0,4.0,1.0,1.0,4.0,0.0351373370577281,0.0331238361266294,7.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.25881904510252063,0.9659258262890683,3.225,0.0,7.0,5.0,4.0,2.0,3.0,4.0,0.0388617318435754,0.0351373370577281,8.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.4999999999999998,0.8660254037844388,1.125,0.0,8.0,7.0,5.0,1.0,3.0,5.0,0.0506866848230912,0.0388617318435754,9.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.7071067811865475,0.7071067811865476,2.775,0.0,9.0,8.0,7.0,1.0,2.0,5.0,0.056657355679702,0.0506866848230912,11.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.8660254037844387,0.49999999999999994,3.1,0.0,11.0,9.0,8.0,2.0,3.0,5.0,0.0501978584729981,0.056657355679702,10.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.9659258262890682,0.258819045102521,4.075,0.0,10.0,11.0,9.0,-1.0,1.0,6.0,0.0475675041899441,0.0501978584729981,8.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-1.0,1.2246467991473532e-16,4.0,0.0,8.0,10.0,11.0,-2.0,-3.0,6.0,0.0474162015828677,0.0475675041899441,10.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.9659258262890683,-0.2588190451025208,4.05,0.0,10.0,8.0,10.0,2.0,0.0,6.0,0.047160148510242,0.0474162015828677,8.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.8660254037844388,-0.4999999999999998,4.275,0.0,8.0,10.0,8.0,-2.0,0.0,5.0,0.0461126629422718,0.047160148510242,16.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.7071067811865479,-0.7071067811865471,4.275,0.0,16.0,8.0,10.0,8.0,6.0,6.0,0.0478235567970204,0.0461126629422718,22.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.5000000000000004,-0.8660254037844384,4.5,0.0,22.0,16.0,8.0,6.0,14.0,6.0,0.0467527932960893,0.0478235567970204,18.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-0.25881904510252063,-0.9659258262890683,4.85,0.0,18.0,22.0,16.0,-4.0,2.0,5.0,0.0452979515828677,0.0467527932960893,18.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,4.725,0.0,18.0,18.0,22.0,0.0,-4.0,4.0,0.0551792369646182,0.0452979515828677,12.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,4.725,0.0,12.0,18.0,18.0,-6.0,-6.0,4.0,0.0661545609869646,0.0551792369646182,3.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.5,-0.8660254037844386,3.775,0.0,3.0,12.0,18.0,-9.0,-15.0,4.0,0.0696927374301675,0.0661545609869646,2.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.7071067811865475,-0.7071067811865477,4.475,0.0,2.0,3.0,12.0,-1.0,-10.0,3.0,0.0711359408752327,0.0696927374301675,1.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,4.3,0.0,1.0,2.0,3.0,-1.0,-2.0,3.0,0.0684124767225325,0.0711359408752327,1.0
0,1,0,0,0,0,0,252,49,-0.900968867902419,0.43388373911755823,0.9659258262890681,-0.2588190451025215,4.5,0.0,1.0,1.0,2.0,0.0,-1.0,3.0,0.0632797946927374,0.0684124767225325,0.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,4.175,0.0,0.0,1.0,1.0,-1.0,-1.0,3.0,0.0532472081005586,0.0632797946927374,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,4.45,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0369413407821229,0.0532472081005586,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,4.3,0.05,1.0,1.0,0.0,0.0,1.0,2.0,0.0336708566108007,0.0369413407821229,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,4.3,0.1,1.0,1.0,1.0,0.0,0.0,2.0,0.0327630353817504,0.0336708566108007,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,4.7,0.1,1.0,1.0,1.0,0.0,0.0,2.0,0.0329841713221601,0.0327630353817504,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,4.925,0.2,1.0,1.0,1.0,0.0,0.0,3.0,0.0346834264432029,0.0329841713221601,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,0.9659258262890683,4.925000000000001,0.15,1.0,1.0,1.0,0.0,0.0,3.0,0.0387104283054003,0.0346834264432029,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844388,4.75,0.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0513966480446927,0.0387104283054003,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,5.1,0.05,1.0,1.0,1.0,0.0,0.0,3.0,0.0561452518621973,0.0513966480446927,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,5.025,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0505586596834264,0.0561452518621973,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,5.125,0.05,1.0,1.0,1.0,0.0,0.0,3.0,0.0494064245810055,0.0505586596834264,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-1.0,1.2246467991473532e-16,5.4,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0468109860335195,0.0494064245810055,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.9659258262890683,-0.2588190451025208,5.625,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0469739306331471,0.0468109860335195,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.8660254037844388,-0.4999999999999998,5.95,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0447625702979515,0.0469739306331471,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.7071067811865479,-0.7071067811865471,6.699999999999999,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0437267225325884,0.0447625702979515,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.5000000000000004,-0.8660254037844384,6.45,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0476373361266294,0.0437267225325884,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,-0.9659258262890683,6.125,0.05,1.0,1.0,1.0,0.0,0.0,2.0,0.0488594054934823,0.0476373361266294,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,-1.8369701987210297e-16,-1.0,6.625,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.058298417132216,0.0488594054934823,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.2588190451025203,-0.9659258262890684,6.45,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0669227188081936,0.058298417132216,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.5,-0.8660254037844386,6.925,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0702513966480447,0.0669227188081936,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.7071067811865475,-0.7071067811865477,7.475,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0680051219739292,0.0702513966480447,1.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.8660254037844384,-0.5000000000000004,7.35,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.066084731378026,0.0680051219739292,3.0
0,1,0,0,0,0,0,252,50,-0.9009688679024191,-0.433883739117558,0.9659258262890681,-0.2588190451025215,6.8,0.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0582053072625698,0.066084731378026,4.0
0,1,0,0,0,0,0,252,51,-0.2225209339563146,-0.9749279121818235,0.9659258262890683,0.25881904510252074,6.975,0.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0500116391992551,0.0582053072625698,3.0
0,1,0,0,0,0,0,252,51,-0.2225209339563146,-0.9749279121818235,0.8660254037844387,0.49999999999999994,6.975,0.0,3.0,4.0,3.0,-1.0,0.0,1.0,0.0359753258845437,0.0500116391992551,4.0
