day,cos_week_day,sin_week_day,PM10_mean_1,NO2_mean_1,daily_AQI_1,power_area_50_1,PM10_mean_2,NO2_mean_2,daily_AQI_2,power_area_50_2,PM10_mean_diff_1,NO2_mean_diff_1,daily_AQI_diff_1,PM10_mean_diff_2,NO2_mean_diff_2,daily_AQI_diff_2,temperature,precipitation,target
41,-0.22252093395631434,0.9749279121818236,2.3043478260869565,1.9130434782608696,21.97826086956522,0.04056048109464816,1.7826086956521738,0.6521739130434783,24.347826086956523,0.04537891666666662,0.5217391304347827,1.2608695652173914,-2.3695652173913047,0.17391304347826075,0.7826086956521741,-0.8695652173913047,6.014130434782608,0.0,1
42,-0.900968867902419,0.43388373911755823,3.652173913043478,3.0434782608695654,19.76086956521739,0.04220845814104117,2.3043478260869565,1.9130434782608696,21.97826086956522,0.04056048109464816,1.3478260869565215,1.1304347826086958,-2.217391304347828,1.8695652173913042,2.391304347826087,-4.586956521739133,5.790217391304348,0.0,1
43,-0.9009688679024191,-0.433883739117558,2.8260869565217392,1.6956521739130435,23.086956521739133,0.042136770241275955,3.652173913043478,3.0434782608695654,19.76086956521739,0.04220845814104117,-0.8260869565217388,-1.347826086956522,3.326086956521742,0.5217391304347827,-0.21739130434782616,1.108695652173914,6.576086956521739,0.0,1
44,-0.2225209339563146,-0.9749279121818235,2.260869565217391,1.0434782608695652,24.543478260869563,0.042347785401991696,2.8260869565217392,1.6956521739130435,23.086956521739133,0.042136770241275955,-0.5652173913043481,-0.6521739130434783,1.4565217391304301,-1.391304347826087,-2.0,4.782608695652172,8.658695652173913,0.0,1
45,0.6234898018587334,-0.7818314824680299,2.739130434782609,1.8695652173913044,22.456521739130437,0.04493209062019265,2.260869565217391,1.0434782608695652,24.543478260869563,0.042347785401991696,0.47826086956521774,0.8260869565217392,-2.0869565217391255,-0.08695652173913038,0.17391304347826098,-0.6304347826086953,7.4010869565217385,0.0,1
46,1.0,0.0,3.0,1.3043478260869565,24.02173913043478,0.04310582137073917,2.739130434782609,1.8695652173913044,22.456521739130437,0.04493209062019265,0.26086956521739113,-0.5652173913043479,1.5652173913043441,0.7391304347826089,0.26086956521739135,-0.5217391304347814,8.383695652173913,0.0,1
47,0.6234898018587336,0.7818314824680297,2.0,1.0869565217391304,25.108695652173914,0.04237409928345878,3.0,1.3043478260869565,24.02173913043478,0.04310582137073917,-1.0,-0.21739130434782616,1.0869565217391326,-0.7391304347826089,-0.7826086956521741,2.6521739130434767,8.618478260869566,0.0,1
48,-0.22252093395631434,0.9749279121818236,2.4347826086956523,1.434782608695652,23.47826086956522,0.04211804691927774,2.0,1.0869565217391304,25.108695652173914,0.04237409928345878,0.43478260869565233,0.34782608695652173,-1.6304347826086953,-0.5652173913043477,0.13043478260869557,-0.5434782608695627,8.854347826086956,0.0,1
49,-0.900968867902419,0.43388373911755823,2.9565217391304346,1.3043478260869565,24.52173913043478,0.044626447291717226,2.4347826086956523,1.434782608695652,23.47826086956522,0.04211804691927774,0.5217391304347823,-0.13043478260869557,1.0434782608695627,0.9565217391304346,0.21739130434782616,-0.5869565217391326,6.844565217391305,0.0,1
50,-0.9009688679024191,-0.433883739117558,8.0,4.260869565217392,19.445652173913043,0.04968626020160305,2.9565217391304346,1.3043478260869565,24.52173913043478,0.044626447291717226,5.043478260869565,2.956521739130435,-5.076086956521738,5.565217391304348,2.8260869565217392,-4.032608695652176,3.3630434782608694,0.010869565217391304,1
51,-0.2225209339563146,-0.9749279121818235,1.2173913043478262,2.5652173913043477,21.804347826086953,0.049296109849404864,8.0,4.260869565217392,19.445652173913043,0.04968626020160305,-6.782608695652174,-1.695652173913044,2.3586956521739104,-1.7391304347826084,1.2608695652173911,-2.717391304347828,5.7586956521739125,0.02608695652173913,1
52,0.6234898018587334,-0.7818314824680299,3.5652173913043477,1.0,20.630434782608695,0.049962047506274754,1.2173913043478262,2.5652173913043477,21.804347826086953,0.049296109849404864,2.3478260869565215,-1.5652173913043477,-1.173913043478258,-4.434782608695652,-3.2608695652173916,1.1847826086956523,7.504347826086956,0.0,1
53,1.0,0.0,12.695652173913043,1.8695652173913044,18.293478260869566,0.04971561015302401,3.5652173913043477,1.0,20.630434782608695,0.049962047506274754,9.130434782608695,0.8695652173913044,-2.336956521739129,11.478260869565217,-0.6956521739130432,-3.510869565217387,7.135869565217392,0.0,1
54,0.6234898018587336,0.7818314824680297,2.5238095238095237,8.166666666666666,15.142857142857142,0.04735449747273205,12.695652173913043,1.8695652173913044,18.293478260869566,0.04971561015302401,-10.17184265010352,6.297101449275361,-3.150621118012424,-1.041407867494824,7.166666666666666,-5.487577639751553,7.840476190476191,0.0071428571428571435,1
55,-0.22252093395631434,0.9749279121818236,1.608695652173913,14.130434782608695,13.619565217391305,0.051673953606995345,2.5238095238095237,8.166666666666666,15.142857142857142,0.04735449747273205,-0.9151138716356106,5.963768115942029,-1.5232919254658377,-11.086956521739129,12.26086956521739,-4.673913043478262,7.454710144927537,0.008695652173913044,1
56,-0.900968867902419,0.43388373911755823,0.782608695652174,2.4347826086956523,19.456521739130434,0.0486534490729495,1.608695652173913,14.130434782608695,13.619565217391305,0.051673953606995345,-0.8260869565217391,-11.695652173913043,5.836956521739129,-1.74120082815735,-5.731884057971014,4.313664596273291,8.240217391304348,0.3652173913043478,1
57,-0.9009688679024191,-0.433883739117558,2.0,1.2608695652173914,21.804347826086953,0.05109033001376403,0.782608695652174,2.4347826086956523,19.456521739130434,0.0486534490729495,1.2173913043478262,-1.173913043478261,2.3478260869565197,0.3913043478260869,-12.869565217391305,8.184782608695649,6.141304347826087,0.5804347826086956,1
58,-0.2225209339563146,-0.9749279121818235,3.130434782608696,1.434782608695652,19.48913043478261,0.04668953922759287,2.0,1.2608695652173914,21.804347826086953,0.05109033001376403,1.1304347826086958,0.17391304347826075,-2.315217391304344,2.347826086956522,-1.0000000000000002,0.03260869565217561,8.991304347826087,0.0,1
59,0.6234898018587334,-0.7818314824680299,3.869565217391304,1.9565217391304348,18.793478260869566,0.046599465772002226,3.130434782608696,1.434782608695652,19.48913043478261,0.04668953922759287,0.7391304347826084,0.5217391304347827,-0.695652173913043,1.8695652173913042,0.6956521739130435,-3.010869565217387,6.631521739130435,0.008695652173913044,1
60,1.0,0.0,1.2608695652173914,1.434782608695652,19.07608695652174,0.049002105092705,3.869565217391304,1.9565217391304348,18.793478260869566,0.046599465772002226,-2.608695652173913,-0.5217391304347827,0.28260869565217206,-1.8695652173913044,0.0,-0.41304347826087096,7.201086956521739,0.08260869565217391,1
61,0.6234898018587336,0.7818314824680297,1.565217391304348,0.5652173913043478,21.152173913043477,0.04400031701886483,1.2608695652173914,1.434782608695652,19.07608695652174,0.049002105092705,0.30434782608695654,-0.8695652173913043,2.0760869565217384,-2.304347826086956,-1.391304347826087,2.3586956521739104,6.251086956521739,0.0,1
4,1.0,0.0,16.217391304347824,24.08695652173913,21.2,98.59061548186564,36.30434782608695,33.26086956521739,52.69565217391305,104.62526583486151,-20.08695652173913,-9.173913043478262,-31.495652173913047,-11.304347826086957,-9.826086956521738,-14.104347826086954,13.489855072463767,0.07608695652173914,1
5,0.6234898018587336,0.7818314824680297,7.3478260869565215,33.5,16.75,125.8967563992483,16.217391304347824,24.08695652173913,21.2,98.59061548186564,-8.869565217391303,9.413043478260871,-4.449999999999999,-28.95652173913043,0.2391304347826093,-35.94565217391305,8.159782608695652,0.06304347826086956,1
6,-0.22252093395631434,0.9749279121818236,13.173913043478262,37.34782608695652,19.217391304347824,124.36313389492715,7.3478260869565215,33.5,16.75,125.8967563992483,5.82608695652174,3.8478260869565233,2.4673913043478244,-3.0434782608695627,13.260869565217394,-1.982608695652175,10.460869565217392,0.0,1
7,-0.900968867902419,0.43388373911755823,13.08695652173913,35.391304347826086,18.26086956521739,123.34982981912391,13.173913043478262,37.34782608695652,19.217391304347824,124.36313389492715,-0.08695652173913082,-1.9565217391304373,-0.9565217391304337,5.739130434782609,1.891304347826086,1.5108695652173907,10.741304347826087,0.0,1
8,-0.9009688679024191,-0.433883739117558,18.565217391304348,37.869565217391305,25.565217391304348,123.41302603596843,13.08695652173913,35.391304347826086,18.26086956521739,123.34982981912391,5.478260869565217,2.4782608695652186,7.304347826086957,5.391304347826086,0.5217391304347814,6.347826086956523,10.123913043478261,0.0,1
9,-0.2225209339563146,-0.9749279121818235,21.956521739130434,34.43478260869565,29.652173913043477,126.04493630653072,18.565217391304348,37.869565217391305,25.565217391304348,123.41302603596843,3.391304347826086,-3.434782608695656,4.086956521739129,8.869565217391303,-0.9565217391304373,11.391304347826086,10.32717391304348,0.004347826086956522,1
10,0.6234898018587334,-0.7818314824680299,15.304347826086957,31.47826086956522,24.08695652173913,110.79495001747765,21.956521739130434,34.43478260869565,29.652173913043477,126.04493630653072,-6.652173913043477,-2.95652173913043,-5.565217391304348,-3.2608695652173907,-6.391304347826086,-1.4782608695652186,9.610869565217392,0.3239130434782609,1
11,1.0,0.0,5.086956521739131,22.434782608695652,11.217391304347826,100.59098403797933,15.304347826086957,31.47826086956522,24.08695652173913,110.79495001747765,-10.217391304347826,-9.043478260869566,-12.869565217391303,-16.869565217391305,-11.999999999999996,-18.43478260869565,7.186956521739131,0.002173913043478261,1
12,0.6234898018587336,0.7818314824680297,2.5833333333333335,8.347826086956522,17.48913043478261,127.5878571231391,5.086956521739131,22.434782608695652,11.217391304347826,100.59098403797933,-2.5036231884057973,-14.08695652173913,6.271739130434783,-12.721014492753623,-23.130434782608695,-6.59782608695652,11.995652173913042,0.0,1
13,-0.22252093395631434,0.9749279121818236,32.166666666666664,43.04347826086956,36.222222222222214,125.83614119656436,2.5833333333333335,8.347826086956522,17.48913043478261,127.5878571231391,29.583333333333332,34.69565217391304,18.733091787439605,27.07971014492753,20.60869565217391,25.004830917874386,9.255434782608695,0.0,1
14,-0.900968867902419,0.43388373911755823,25.956521739130434,51.95652173913044,36.43478260869565,126.2736825378811,32.166666666666664,43.04347826086956,36.222222222222214,125.83614119656436,-6.210144927536231,8.913043478260875,0.21256038647343445,23.3731884057971,43.608695652173914,18.94565217391304,9.892391304347827,0.0,1
15,-0.9009688679024191,-0.433883739117558,23.47826086956522,43.56521739130435,35.82608695652174,128.2365166643277,25.956521739130434,51.95652173913044,36.43478260869565,126.2736825378811,-2.478260869565215,-8.391304347826086,-0.6086956521739069,-8.688405797101446,0.5217391304347885,-0.3961352657004724,8.16304347826087,0.12608695652173912,1
16,-0.2225209339563146,-0.9749279121818235,7.304347826086956,35.26086956521739,17.630434782608695,130.06129579266874,23.47826086956522,43.56521739130435,35.82608695652174,128.2365166643277,-16.17391304347826,-8.30434782608696,-18.195652173913047,-18.652173913043477,-16.695652173913047,-18.804347826086953,6.4913043478260875,0.1,1
17,0.6234898018587334,-0.7818314824680299,13.652173913043478,30.304347826086957,21.91304347826087,106.92578559463749,7.304347826086956,35.26086956521739,17.630434782608695,130.06129579266874,6.347826086956522,-4.956521739130434,4.282608695652176,-9.82608695652174,-13.260869565217394,-13.913043478260871,7.7945652173913045,0.0,1
18,1.0,0.0,10.434782608695652,27.52173913043478,17.73913043478261,99.89789136727167,13.652173913043478,30.304347826086957,21.91304347826087,106.92578559463749,-3.217391304347826,-2.7826086956521756,-4.173913043478262,3.1304347826086962,-7.739130434782609,0.10869565217391397,8.418478260869565,0.0,1
19,0.6234898018587336,0.7818314824680297,13.652173913043478,32.43478260869565,22.434782608695652,128.3581252802844,10.434782608695652,27.52173913043478,17.73913043478261,99.89789136727167,3.217391304347826,4.913043478260867,4.695652173913043,0.0,2.130434782608692,0.5217391304347814,7.951086956521739,0.0,1
20,-0.22252093395631434,0.9749279121818236,19.869565217391305,35.17391304347826,31.391304347826086,132.0782905531385,13.652173913043478,32.43478260869565,22.434782608695652,128.3581252802844,6.217391304347826,2.7391304347826093,8.956521739130434,9.434782608695652,7.652173913043477,13.652173913043477,7.440217391304348,0.09782608695652174,1
21,-0.900968867902419,0.43388373911755823,12.217391304347826,40.30434782608695,20.101449275362317,127.96864910609747,19.869565217391305,35.17391304347826,31.391304347826086,132.0782905531385,-7.6521739130434785,5.130434782608695,-11.28985507246377,-1.4347826086956523,7.869565217391305,-2.3333333333333357,8.255434782608695,0.09565217391304348,1
22,-0.9009688679024191,-0.433883739117558,9.3,40.95,20.316666666666666,131.61360921829274,12.217391304347826,40.30434782608695,20.101449275362317,127.96864910609747,-2.9173913043478255,0.6456521739130494,0.2152173913043498,-10.569565217391304,5.776086956521745,-11.07463768115942,5.517045454545454,0.17500000000000002,1
23,-0.2225209339563146,-0.9749279121818235,12.043478260869565,48.608695652173914,22.869565217391305,130.00600305691378,9.3,40.95,20.316666666666666,131.61360921829274,2.743478260869564,7.658695652173911,2.5528985507246382,-0.17391304347826164,8.30434782608696,2.768115942028988,3.417391304347826,0.04565217391304348,1
24,0.6234898018587334,-0.7818314824680299,9.217391304347826,26.608695652173914,14.521739130434783,113.37175168968764,12.043478260869565,48.608695652173914,22.869565217391305,130.00600305691378,-2.8260869565217384,-22.0,-8.347826086956522,-0.08260869565217455,-14.341304347826089,-5.794927536231883,5.1510869565217385,0.0,1
25,1.0,0.0,16.52173913043478,38.869565217391305,28.625,102.60853522601988,9.217391304347826,26.608695652173914,14.521739130434783,113.37175168968764,7.304347826086955,12.26086956521739,14.103260869565217,4.478260869565217,-9.73913043478261,5.755434782608695,8.291304347826086,0.0,1
26,0.6234898018587336,0.7818314824680297,3.5217391304347827,27.17391304347826,13.58695652173913,127.60979283432249,16.52173913043478,38.869565217391305,28.625,102.60853522601988,-12.999999999999998,-11.695652173913043,-15.03804347826087,-5.695652173913043,0.5652173913043477,-0.9347826086956523,6.715217391304347,0.0,1
27,-0.22252093395631434,0.9749279121818236,3.9565217391304346,14.608695652173912,15.478260869565217,131.1467363179791,3.5217391304347827,27.17391304347826,13.58695652173913,127.60979283432249,0.4347826086956519,-12.56521739130435,1.891304347826086,-12.565217391304348,-24.26086956521739,-13.146739130434783,4.096739130434782,0.0,1
28,-0.900968867902419,0.43388373911755823,14.608695652173912,43.04347826086956,21.014492753623188,134.55415568929854,3.9565217391304346,14.608695652173912,15.478260869565217,131.1467363179791,10.652173913043477,28.43478260869565,5.536231884057971,11.086956521739129,15.869565217391301,7.427536231884057,2.11304347826087,0.0,0
29,-0.9009688679024191,-0.433883739117558,28.565217391304348,62.47826086956522,47.30434782608695,133.68403544030048,14.608695652173912,43.04347826086956,21.014492753623188,134.55415568929854,13.956521739130435,19.434782608695656,26.289855072463766,24.608695652173914,47.869565217391305,31.826086956521735,0.9967391304347825,0.0,0
30,-0.2225209339563146,-0.9749279121818235,30.782608695652176,65.47826086956522,54.60869565217391,132.50999102292894,28.565217391304348,62.47826086956522,47.30434782608695,133.68403544030048,2.217391304347828,3.0,7.304347826086953,16.173913043478265,22.434782608695656,33.59420289855072,1.7141304347826085,0.0,0
31,0.6234898018587334,-0.7818314824680299,38.52173913043478,67.6086956521739,64.0695652173913,118.13843733060635,30.782608695652176,65.47826086956522,54.60869565217391,132.50999102292894,7.739130434782606,2.1304347826086882,9.460869565217394,9.956521739130434,5.130434782608688,16.765217391304347,2.3380434782608694,0.0,1
32,1.0,0.0,16.17391304347826,44.391304347826086,25.391304347826086,108.42944012669686,38.52173913043478,67.6086956521739,64.0695652173913,118.13843733060635,-22.34782608695652,-23.21739130434782,-38.678260869565214,-14.608695652173914,-21.086956521739133,-29.21739130434782,3.067391304347826,0.0,1
33,0.6234898018587336,0.7818314824680297,22.043478260869566,63.869565217391305,30.695652173913043,133.53478329505353,16.17391304347826,44.391304347826086,25.391304347826086,108.42944012669686,5.869565217391305,19.47826086956522,5.304347826086957,-16.478260869565215,-3.739130434782602,-33.373913043478254,3.9989130434782605,0.0,0
34,-0.22252093395631434,0.9749279121818236,32.47826086956522,75.2,56.173913043478265,135.20114368726792,22.043478260869566,63.869565217391305,30.695652173913043,133.53478329505353,10.434782608695652,11.330434782608698,25.478260869565222,16.304347826086957,30.808695652173917,30.78260869565218,3.41195652173913,0.0,0
35,-0.900968867902419,0.43388373911755823,30.869565217391305,71.65217391304348,50.434782608695656,136.18569682752042,32.47826086956522,75.2,56.173913043478265,135.20114368726792,-1.608695652173914,-3.547826086956519,-5.739130434782609,8.826086956521738,7.782608695652179,19.739130434782613,3.65,0.0,0
36,-0.9009688679024191,-0.433883739117558,31.695652173913043,78.8695652173913,50.78260869565217,130.24229731208186,30.869565217391305,71.65217391304348,50.434782608695656,136.18569682752042,0.8260869565217384,7.217391304347814,0.3478260869565162,-0.7826086956521756,3.6695652173912947,-5.391304347826093,5.05,0.0,0
37,-0.2225209339563146,-0.9749279121818235,31.347826086956523,80.91304347826087,52.173913043478265,133.35042849285435,31.695652173913043,78.8695652173913,50.78260869565217,130.24229731208186,-0.34782608695651973,2.043478260869577,1.3913043478260931,0.4782608695652186,9.26086956521739,1.7391304347826093,4.480434782608696,0.0,1
38,0.6234898018587334,-0.7818314824680299,23.304347826086957,92.1304347826087,37.3768115942029,118.35496724481138,31.347826086956523,80.91304347826087,52.173913043478265,133.35042849285435,-8.043478260869566,11.217391304347828,-14.797101449275367,-8.391304347826086,13.260869565217405,-13.405797101449274,6.108695652173913,0.0,1
39,1.0,0.0,20.26086956521739,62.869565217391305,34.26086956521739,109.70283612227372,23.304347826086957,92.1304347826087,37.3768115942029,118.35496724481138,-3.0434782608695663,-29.260869565217398,-3.1159420289855078,-11.086956521739133,-18.04347826086957,-17.913043478260875,2.7902173913043478,0.0,0
40,0.6234898018587336,0.7818314824680297,32.21739130434783,73.8695652173913,56.69565217391305,137.17162909582575,20.26086956521739,62.869565217391305,34.26086956521739,109.70283612227372,11.956521739130437,10.999999999999993,22.434782608695656,8.913043478260871,-18.260869565217405,19.318840579710148,1.3478260869565217,0.0,0
41,-0.22252093395631434,0.9749279121818236,39.56521739130435,84.6086956521739,62.78260869565217,134.76112927382334,32.21739130434783,73.8695652173913,56.69565217391305,137.17162909582575,7.347826086956523,10.73913043478261,6.0869565217391255,19.30434782608696,21.739130434782602,28.52173913043478,4.978260869565218,0.0,0
42,-0.900968867902419,0.43388373911755823,39.47826086956522,76.26086956521739,62.57391304347826,135.55548228244862,39.56521739130435,84.6086956521739,62.78260869565217,134.76112927382334,-0.0869565217391326,-8.347826086956516,-0.2086956521739154,7.260869565217391,2.391304347826093,5.87826086956521,4.1695652173913045,0.0,0
43,-0.9009688679024191,-0.433883739117558,34.47826086956522,71.47826086956522,60.834782608695654,134.8607064118684,39.47826086956522,76.26086956521739,62.57391304347826,135.55548228244862,-5.0,-4.782608695652172,-1.7391304347826022,-5.086956521739133,-13.130434782608688,-1.9478260869565176,3.5043478260869563,0.0,0
44,-0.2225209339563146,-0.9749279121818235,34.8235294117647,73.75,61.6,134.82103177485322,34.47826086956522,71.47826086956522,60.834782608695654,134.8607064118684,0.34526854219948433,2.2717391304347814,0.765217391304347,-4.654731457800516,-2.5108695652173907,-0.9739130434782552,3.865217391304348,0.0,0
45,0.6234898018587334,-0.7818314824680299,28.52173913043478,69.21739130434783,52.8695652173913,118.49530669090633,34.8235294117647,73.75,61.6,134.82103177485322,-6.301790281329922,-4.532608695652172,-8.730434782608704,-5.956521739130437,-2.2608695652173907,-7.965217391304357,3.8282608695652174,0.0,1
46,1.0,0.0,18.73913043478261,61.17391304347826,29.73913043478261,107.16377390554129,28.52173913043478,69.21739130434783,52.8695652173913,118.49530669090633,-9.782608695652172,-8.04347826086957,-23.13043478260869,-16.084398976982094,-12.576086956521742,-31.860869565217392,5.981521739130436,0.0,0
47,0.6234898018587336,0.7818314824680297,28.217391304347824,75.52173913043478,42.78260869565217,111.19148402642747,18.73913043478261,61.17391304347826,29.73913043478261,107.16377390554129,9.478260869565215,14.347826086956523,13.043478260869563,-0.304347826086957,6.304347826086953,-10.086956521739125,3.792391304347826,0.0,0
48,-0.22252093395631434,0.9749279121818236,42.130434782608695,75.3913043478261,61.46086956521739,136.62984117465928,28.217391304347824,75.52173913043478,42.78260869565217,111.19148402642747,13.913043478260871,-0.13043478260868824,18.67826086956522,23.391304347826086,14.217391304347835,31.721739130434784,3.654347826086956,0.0,0
49,-0.900968867902419,0.43388373911755823,33.21739130434783,76.17391304347827,54.95652173913044,136.6131149298956,42.130434782608695,75.3913043478261,61.46086956521739,136.62984117465928,-8.913043478260867,0.7826086956521721,-6.504347826086956,5.0000000000000036,0.6521739130434838,12.173913043478265,2.7130434782608694,0.0,0
50,-0.9009688679024191,-0.433883739117558,40.43478260869565,78.43478260869566,64.17391304347827,140.23280481501487,33.21739130434783,76.17391304347827,54.95652173913044,136.6131149298956,7.217391304347821,2.2608695652173907,9.217391304347828,-1.6956521739130466,3.0434782608695627,2.7130434782608717,0.06521739130434782,0.004347826086956522,0
51,-0.2225209339563146,-0.9749279121818235,44.52173913043478,77.0,69.42608695652174,138.2581952084709,40.43478260869565,78.43478260869566,64.17391304347827,140.23280481501487,4.086956521739133,-1.4347826086956559,5.252173913043478,11.304347826086953,0.8260869565217348,14.469565217391306,1.908695652173913,0.02391304347826087,0
52,0.6234898018587334,-0.7818314824680299,59.04347826086956,83.65217391304348,79.8608695652174,115.83107057175285,44.52173913043478,77.0,69.42608695652174,138.2581952084709,14.521739130434781,6.652173913043484,10.434782608695656,18.608695652173914,5.217391304347828,15.686956521739134,4.452173913043478,0.0,0
53,1.0,0.0,54.17391304347826,68.8695652173913,78.26086956521739,108.56400500637373,59.04347826086956,83.65217391304348,79.8608695652174,115.83107057175285,-4.869565217391305,-14.782608695652186,-1.6000000000000085,9.652173913043477,-8.130434782608702,8.834782608695647,5.265217391304348,0.0,0
54,0.6234898018587336,0.7818314824680297,45.17391304347826,60.130434782608695,70.4695652173913,125.81945718251363,54.17391304347826,68.8695652173913,78.26086956521739,108.56400500637373,-9.0,-8.739130434782602,-7.791304347826085,-13.869565217391305,-23.52173913043479,-9.391304347826093,6.060869565217391,0.0,0
55,-0.22252093395631434,0.9749279121818236,40.0,55.21739130434783,66.05217391304348,120.68072881592818,45.17391304347826,60.130434782608695,70.4695652173913,125.81945718251363,-5.173913043478258,-4.913043478260867,-4.417391304347831,-14.173913043478258,-13.65217391304347,-12.208695652173915,6.9195652173913045,0.017391304347826087,1
56,-0.900968867902419,0.43388373911755823,11.782608695652174,42.91304347826087,20.97101449275362,98.89234837960906,40.0,55.21739130434783,66.05217391304348,120.68072881592818,-28.217391304347828,-12.30434782608696,-45.08115942028985,-33.391304347826086,-17.217391304347828,-49.49855072463768,8.334782608695651,0.24782608695652175,1
57,-0.9009688679024191,-0.433883739117558,2.9130434782608696,28.391304347826086,14.195652173913043,103.85066423193597,11.782608695652174,42.91304347826087,20.97101449275362,98.89234837960906,-8.869565217391305,-14.521739130434781,-6.775362318840578,-37.08695652173913,-26.826086956521742,-51.85652173913043,3.566304347826087,0.691304347826087,1
58,-0.2225209339563146,-0.9749279121818235,13.826086956521738,45.608695652173914,22.52173913043478,115.55979300042527,2.9130434782608696,28.391304347826086,14.195652173913043,103.85066423193597,10.91304347826087,17.217391304347828,8.326086956521738,2.0434782608695645,2.6956521739130466,1.55072463768116,6.060869565217391,0.0,1
59,0.6234898018587334,-0.7818314824680299,22.47826086956522,49.0,38.26086956521739,109.44496469312845,13.826086956521738,45.608695652173914,22.52173913043478,115.55979300042527,8.65217391304348,3.391304347826086,15.73913043478261,19.565217391304348,20.608695652173914,24.065217391304348,3.115217391304348,0.002173913043478261,1
60,1.0,0.0,20.217391304347824,43.73913043478261,35.130434782608695,104.35730099953163,22.47826086956522,49.0,38.26086956521739,109.44496469312845,-2.2608695652173942,-5.260869565217391,-3.1304347826086953,6.391304347826086,-1.8695652173913047,12.608695652173914,4.266304347826087,0.1,1
61,0.6234898018587336,0.7818314824680297,11.782608695652174,47.869565217391305,22.6231884057971,118.48854967094894,20.217391304347824,43.73913043478261,35.130434782608695,104.35730099953163,-8.43478260869565,4.130434782608695,-12.507246376811594,-10.695652173913045,-1.1304347826086953,-15.63768115942029,3.7467391304347823,0.0,1
4,1.0,0.0,16.391304347826086,18.347826086956523,16.391304347826086,0.1073969686949329,32.47826086956522,22.08695652173913,36.63768115942029,0.11177221541338507,-16.086956521739133,-3.7391304347826058,-20.246376811594203,-5.260869565217391,-1.1304347826086953,-5.811594202898551,13.376086956521737,0.19130434782608696,1
5,0.6234898018587336,0.7818314824680297,6.956521739130435,23.3,11.65,0.11823776403423593,16.391304347826086,18.347826086956523,16.391304347826086,0.1073969686949329,-9.434782608695652,4.952173913043477,-4.741304347826086,-25.521739130434785,1.2130434782608717,-24.98768115942029,8.660869565217391,0.05434782608695652,1
6,-0.22252093395631434,0.9749279121818236,11.304347826086957,23.347826086956523,11.673913043478262,0.10949176469953606,6.956521739130435,23.3,11.65,0.11823776403423593,4.347826086956522,0.04782608695652257,0.023913043478261287,-5.086956521739129,5.0,-4.717391304347824,10.127173913043478,0.0,1
7,-0.900968867902419,0.43388373911755823,16.956521739130434,21.869565217391305,16.956521739130434,0.10757048651418705,11.304347826086957,23.347826086956523,11.673913043478262,0.10949176469953606,5.652173913043477,-1.4782608695652186,5.282608695652172,10.0,-1.430434782608696,5.306521739130433,10.6,0.0,1
8,-0.9009688679024191,-0.433883739117558,13.608695652173912,19.782608695652176,13.608695652173912,0.1069213689718416,16.956521739130434,21.869565217391305,16.956521739130434,0.10757048651418705,-3.3478260869565215,-2.086956521739129,-3.3478260869565215,2.304347826086955,-3.5652173913043477,1.9347826086956506,9.180434782608696,0.0,1
9,-0.2225209339563146,-0.9749279121818235,19.217391304347824,22.782608695652176,19.217391304347824,0.11608947425108783,13.608695652173912,19.782608695652176,13.608695652173912,0.1069213689718416,5.608695652173912,3.0,5.608695652173912,2.2608695652173907,0.913043478260871,2.2608695652173907,9.90108695652174,0.002173913043478261,1
11,1.0,0.0,9.73913043478261,12.956521739130435,9.73913043478261,0.10532959324990107,19.434782608695652,22.08695652173913,19.434782608695652,0.11359594691984028,-9.695652173913043,-9.130434782608694,-9.695652173913043,-9.478260869565215,-9.82608695652174,-9.478260869565215,7.471739130434782,0.002173913043478261,1
12,0.6234898018587336,0.7818314824680297,10.08695652173913,9.478260869565217,16.456521739130434,0.11380317946919838,9.73913043478261,12.956521739130435,9.73913043478261,0.10532959324990107,0.3478260869565215,-3.4782608695652186,6.717391304347824,-9.347826086956522,-12.608695652173912,-2.9782608695652186,12.225,0.002173913043478261,1
13,-0.22252093395631434,0.9749279121818236,11.652173913043478,24.869565217391305,12.434782608695652,0.11101566165893476,10.08695652173913,9.478260869565217,16.456521739130434,0.11380317946919838,1.5652173913043477,15.391304347826088,-4.021739130434781,1.9130434782608692,11.91304347826087,2.695652173913043,8.117391304347825,0.0,1
14,-0.900968867902419,0.43388373911755823,17.695652173913043,26.608695652173914,17.695652173913043,0.11118048780882508,11.652173913043478,24.869565217391305,12.434782608695652,0.11101566165893476,6.0434782608695645,1.7391304347826093,5.260869565217391,7.608695652173912,17.130434782608695,1.2391304347826093,8.618478260869566,0.0,1
15,-0.9009688679024191,-0.433883739117558,20.0,26.217391304347824,20.0,0.11905815089725605,17.695652173913043,26.608695652173914,17.695652173913043,0.11118048780882508,2.304347826086957,-0.3913043478260896,2.304347826086957,8.347826086956522,1.3478260869565197,7.565217391304348,6.3293478260869565,0.11739130434782609,1
16,-0.2225209339563146,-0.9749279121818235,11.478260869565217,23.304347826086957,11.652173913043478,0.12044853822778431,20.0,26.217391304347824,20.0,0.11905815089725605,-8.521739130434783,-2.9130434782608674,-8.347826086956522,-6.217391304347826,-3.304347826086957,-6.0434782608695645,7.406521739130435,0.08695652173913043,1
