station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,monday,tuesday,wednesday,thursday,friday,saturday,sunday,elevation,day,PM10_1,NO2_1,AQI_1,power_area_50_1,PM10_2,NO2_2,AQI_2,power_area_50_2,temperature,precipitation,target
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,8,18.565217391304348,37.869565217391305,28.23623188405797,123.41302603596843,13.08695652173913,35.391304347826086,20.71376811594203,123.34982981912391,10.123913043478261,0.0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,9,21.956521739130434,34.43478260869565,30.0,126.04493630653072,18.565217391304348,37.869565217391305,28.23623188405797,123.41302603596843,10.32717391304348,0.004347826086956522,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,10,15.304347826086957,31.47826086956522,27.942028985507246,110.79495001747765,21.956521739130434,34.43478260869565,30.0,126.04493630653072,9.610869565217392,0.3239130434782609,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,11,5.086956521739131,22.434782608695652,12.097826086956522,100.59098403797933,15.304347826086957,31.47826086956522,27.942028985507246,110.79495001747765,7.186956521739131,0.002173913043478261,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,12,2.5833333333333335,8.347826086956522,17.48913043478261,127.5878571231391,5.086956521739131,22.434782608695652,12.097826086956522,100.59098403797933,11.995652173913042,0.0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,13,32.166666666666664,43.04347826086956,28.580434782608698,125.83614119656436,2.5833333333333335,8.347826086956522,17.48913043478261,127.5878571231391,9.255434782608695,0.0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,14,25.956521739130434,51.95652173913044,36.55072463768116,126.2736825378811,32.166666666666664,43.04347826086956,28.580434782608698,125.83614119656436,9.892391304347827,0.0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,15,23.47826086956522,43.56521739130435,37.095652173913045,128.2365166643277,25.956521739130434,51.95652173913044,36.55072463768116,126.2736825378811,8.16304347826087,0.12608695652173912,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,16,7.304347826086956,35.26086956521739,18.28985507246377,130.06129579266874,23.47826086956522,43.56521739130435,37.095652173913045,128.2365166643277,6.4913043478260875,0.1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,17,13.652173913043478,30.304347826086957,23.2,106.92578559463749,7.304347826086956,35.26086956521739,18.28985507246377,130.06129579266874,7.7945652173913045,0.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,18,10.434782608695652,27.52173913043478,18.0,99.89789136727167,13.652173913043478,30.304347826086957,23.2,106.92578559463749,8.418478260869565,0.0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,19,13.652173913043478,32.43478260869565,22.434782608695652,128.3581252802844,10.434782608695652,27.52173913043478,18.0,99.89789136727167,7.951086956521739,0.0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,20,19.869565217391305,35.17391304347826,31.391304347826086,132.0782905531385,13.652173913043478,32.43478260869565,22.434782608695652,128.3581252802844,7.440217391304348,0.09782608695652174,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,21,12.217391304347826,40.30434782608695,23.57246376811594,127.96864910609747,19.869565217391305,35.17391304347826,31.391304347826086,132.0782905531385,8.255434782608695,0.09565217391304348,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,22,9.3,40.95,17.825757575757574,131.61360921829274,12.217391304347826,40.30434782608695,23.57246376811594,127.96864910609747,5.517045454545454,0.17500000000000002,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,23,12.043478260869565,48.608695652173914,23.5,130.00600305691378,9.3,40.95,17.825757575757574,131.61360921829274,3.417391304347826,0.04565217391304348,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,24,9.217391304347826,26.608695652173914,16.782608695652176,113.37175168968764,12.043478260869565,48.608695652173914,23.5,130.00600305691378,5.1510869565217385,0.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,25,16.52173913043478,38.869565217391305,28.956521739130434,102.60853522601988,9.217391304347826,26.608695652173914,16.782608695652176,113.37175168968764,8.291304347826086,0.0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,26,3.5217391304347827,27.17391304347826,18.144927536231883,127.60979283432249,16.52173913043478,38.869565217391305,28.956521739130434,102.60853522601988,6.715217391304347,0.0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,27,3.9565217391304346,14.608695652173912,16.434782608695652,131.1467363179791,3.5217391304347827,27.17391304347826,18.144927536231883,127.60979283432249,4.096739130434782,0.0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,28,14.608695652173912,43.04347826086956,27.607971014492755,134.55415568929854,3.9565217391304346,14.608695652173912,16.434782608695652,131.1467363179791,2.11304347826087,0.0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,29,28.565217391304348,62.47826086956522,46.69420289855073,133.68403544030048,14.608695652173912,43.04347826086956,27.607971014492755,134.55415568929854,0.9967391304347825,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,30,30.782608695652176,65.47826086956522,50.33043478260869,132.50999102292894,28.565217391304348,62.47826086956522,46.69420289855073,133.68403544030048,1.7141304347826085,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,31,38.52173913043478,67.6086956521739,63.51304347826087,118.13843733060635,30.782608695652176,65.47826086956522,50.33043478260869,132.50999102292894,2.3380434782608694,0.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,32,16.17391304347826,44.391304347826086,28.61086956521739,108.42944012669686,38.52173913043478,67.6086956521739,63.51304347826087,118.13843733060635,3.067391304347826,0.0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,33,22.043478260869566,63.869565217391305,35.96811594202899,133.53478329505353,16.17391304347826,44.391304347826086,28.61086956521739,108.42944012669686,3.9989130434782605,0.0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,34,32.47826086956522,75.2,48.93333333333334,135.20114368726792,22.043478260869566,63.869565217391305,35.96811594202899,133.53478329505353,3.41195652173913,0.0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,35,30.869565217391305,71.65217391304348,46.310144927536236,136.18569682752042,32.47826086956522,75.2,48.93333333333334,135.20114368726792,3.65,0.0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,36,31.695652173913043,78.8695652173913,47.620289855072464,130.24229731208186,30.869565217391305,71.65217391304348,46.310144927536236,136.18569682752042,5.05,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,37,31.347826086956523,80.91304347826087,51.594202898550726,133.35042849285435,31.695652173913043,78.8695652173913,47.620289855072464,130.24229731208186,4.480434782608696,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,38,23.304347826086957,92.1304347826087,44.71014492753623,118.35496724481138,31.347826086956523,80.91304347826087,51.594202898550726,133.35042849285435,6.108695652173913,0.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,39,20.26086956521739,62.869565217391305,36.51304347826087,109.70283612227372,23.304347826086957,92.1304347826087,44.71014492753623,118.35496724481138,2.7902173913043478,0.0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,40,32.21739130434783,73.8695652173913,48.539130434782614,137.17162909582575,20.26086956521739,62.869565217391305,36.51304347826087,109.70283612227372,1.3478260869565217,0.0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,41,39.56521739130435,84.6086956521739,59.00869565217391,134.76112927382334,32.21739130434783,73.8695652173913,48.539130434782614,137.17162909582575,4.978260869565218,0.0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,42,39.47826086956522,76.26086956521739,57.70434782608696,135.55548228244862,39.56521739130435,84.6086956521739,59.00869565217391,134.76112927382334,4.1695652173913045,0.0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,43,34.47826086956522,71.47826086956522,53.82028985507246,134.8607064118684,39.47826086956522,76.26086956521739,57.70434782608696,135.55548228244862,3.5043478260869563,0.0,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,44,34.8235294117647,73.75,39.332608695652176,134.82103177485322,34.47826086956522,71.47826086956522,53.82028985507246,134.8607064118684,3.865217391304348,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,45,28.52173913043478,69.21739130434783,46.87826086956522,118.49530669090633,34.8235294117647,73.75,39.332608695652176,134.82103177485322,3.8282608695652174,0.0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,46,18.73913043478261,61.17391304347826,35.504347826086956,107.16377390554129,28.52173913043478,69.21739130434783,46.87826086956522,118.49530669090633,5.981521739130436,0.0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,47,28.217391304347824,75.52173913043478,41.869565217391305,111.19148402642747,18.73913043478261,61.17391304347826,35.504347826086956,107.16377390554129,3.792391304347826,0.0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,48,42.130434782608695,75.3913043478261,53.82608695652174,136.62984117465928,28.217391304347824,75.52173913043478,41.869565217391305,111.19148402642747,3.654347826086956,0.0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,49,33.21739130434783,76.17391304347827,46.32463768115942,136.6131149298956,42.130434782608695,75.3913043478261,53.82608695652174,136.62984117465928,2.7130434782608694,0.0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,50,40.43478260869565,78.43478260869566,64.03478260869565,140.23280481501487,33.21739130434783,76.17391304347827,46.32463768115942,136.6131149298956,0.06521739130434782,0.004347826086956522,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,51,44.52173913043478,77.0,69.42608695652174,138.2581952084709,40.43478260869565,78.43478260869566,64.03478260869565,140.23280481501487,1.908695652173913,0.02391304347826087,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,52,59.04347826086956,83.65217391304348,84.45217391304348,115.83107057175285,44.52173913043478,77.0,69.42608695652174,138.2581952084709,4.452173913043478,0.0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,53,54.17391304347826,68.8695652173913,81.87826086956522,108.56400500637373,59.04347826086956,83.65217391304348,84.45217391304348,115.83107057175285,5.265217391304348,0.0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,54,45.17391304347826,60.130434782608695,71.3391304347826,125.81945718251363,54.17391304347826,68.8695652173913,81.87826086956522,108.56400500637373,6.060869565217391,0.0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,312,55,40.0,55.21739130434783,63.63478260869565,120.68072881592818,45.17391304347826,60.130434782608695,71.3391304347826,125.81945718251363,6.9195652173913045,0.017391304347826087,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,312,56,11.782608695652174,42.91304347826087,22.289855072463766,98.89234837960906,40.0,55.21739130434783,63.63478260869565,120.68072881592818,8.334782608695651,0.24782608695652175,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,312,57,2.9130434782608696,28.391304347826086,15.865942028985506,103.85066423193597,11.782608695652174,42.91304347826087,22.289855072463766,98.89234837960906,3.566304347826087,0.691304347826087,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,312,58,13.826086956521738,45.608695652173914,29.93188405797101,115.55979300042527,2.9130434782608696,28.391304347826086,15.865942028985506,103.85066423193597,6.060869565217391,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,312,59,22.47826086956522,49.0,41.21739130434783,109.44496469312845,13.826086956521738,45.608695652173914,29.93188405797101,115.55979300042527,3.115217391304348,0.002173913043478261,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,312,60,20.217391304347824,43.73913043478261,36.8,104.35730099953163,22.47826086956522,49.0,41.21739130434783,109.44496469312845,4.266304347826087,0.1,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,312,61,11.782608695652174,47.869565217391305,28.231884057971012,118.48854967094894,20.217391304347824,43.73913043478261,36.8,104.35730099953163,3.7467391304347823,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,2,21.652173913043477,19.47826086956522,22.652173913043477,0.10517136053871322,,,,,13.34855072463768,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,3,32.47826086956522,22.08695652173913,36.63768115942029,0.11177221541338507,21.652173913043477,19.47826086956522,22.652173913043477,0.10517136053871322,13.684782608695652,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,4,16.391304347826086,18.347826086956523,19.64855072463768,0.1073969686949329,32.47826086956522,22.08695652173913,36.63768115942029,0.11177221541338507,13.376086956521737,0.19130434782608696,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,5,6.956521739130435,23.3,12.065217391304348,0.11823776403423593,16.391304347826086,18.347826086956523,19.64855072463768,0.1073969686949329,8.660869565217391,0.05434782608695652,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,6,11.304347826086957,23.347826086956523,13.202898550724639,0.10949176469953606,6.956521739130435,23.3,12.065217391304348,0.11823776403423593,10.127173913043478,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,7,16.956521739130434,21.869565217391305,17.82608695652174,0.10757048651418705,11.304347826086957,23.347826086956523,13.202898550724639,0.10949176469953606,10.6,0.0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,8,13.608695652173912,19.782608695652176,14.797101449275361,0.1069213689718416,16.956521739130434,21.869565217391305,17.82608695652174,0.10757048651418705,9.180434782608696,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,9,19.217391304347824,22.782608695652176,19.434782608695652,0.11608947425108783,13.608695652173912,19.782608695652176,14.797101449275361,0.1069213689718416,9.90108695652174,0.002173913043478261,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,11,9.73913043478261,12.956521739130435,10.032608695652174,0.10532959324990107,19.434782608695652,22.08695652173913,21.184782608695652,0.11359594691984028,7.471739130434782,0.002173913043478261,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,12,10.08695652173913,9.478260869565217,16.456521739130434,0.11380317946919838,9.73913043478261,12.956521739130435,10.032608695652174,0.10532959324990107,12.225,0.002173913043478261,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,13,11.652173913043478,24.869565217391305,15.083333333333332,0.11101566165893476,10.08695652173913,9.478260869565217,16.456521739130434,0.11380317946919838,8.117391304347825,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,14,17.695652173913043,26.608695652173914,19.724637681159418,0.11118048780882508,11.652173913043478,24.869565217391305,15.083333333333332,0.11101566165893476,8.618478260869566,0.0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,15,20.0,26.217391304347824,20.52173913043478,0.11905815089725605,17.695652173913043,26.608695652173914,19.724637681159418,0.11118048780882508,6.3293478260869565,0.11739130434782609,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,16,11.478260869565217,23.304347826086957,13.608695652173912,0.12044853822778431,20.0,26.217391304347824,20.52173913043478,0.11905815089725605,7.406521739130435,0.08695652173913043,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,17,10.521739130434783,16.82608695652174,11.108695652173912,0.10833288333872762,11.478260869565217,23.304347826086957,13.608695652173912,0.12044853822778431,7.7576086956521735,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,18,11.91304347826087,15.608695652173912,12.173913043478262,0.10897840495199047,10.521739130434783,16.82608695652174,11.108695652173912,0.10833288333872762,9.097826086956522,0.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,19,10.91304347826087,22.956521739130434,11.91304347826087,0.12114740286618472,11.91304347826087,15.608695652173912,12.173913043478262,0.10897840495199047,8.61413043478261,0.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,20,17.08695652173913,25.782608695652176,17.08695652173913,0.12137471368720101,10.91304347826087,22.956521739130434,11.91304347826087,0.12114740286618472,7.614130434782608,0.09565217391304348,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,21,9.272727272727273,28.8,15.272727272727273,0.11262829912023457,17.08695652173913,25.782608695652176,17.08695652173913,0.12137471368720101,8.464772727272727,0.11818181818181818,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,22,6.3478260869565215,23.347826086956523,13.865942028985506,0.11763989299456969,9.272727272727273,28.8,15.272727272727273,0.11262829912023457,5.827173913043478,0.1391304347826087,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,23,7.565217391304348,24.869565217391305,13.496376811594203,0.11702538893084471,6.3478260869565215,23.347826086956523,13.865942028985506,0.11763989299456969,3.882608695652174,0.043478260869565216,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,24,10.826086956521738,15.043478260869565,15.952898550724637,0.11967310425432441,7.565217391304348,24.869565217391305,13.496376811594203,0.11702538893084471,6.003260869565217,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,25,16.391304347826086,16.608695652173914,17.96014492753623,0.11340534755637066,10.826086956521738,15.043478260869565,15.952898550724637,0.11967310425432441,6.989130434782608,0.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,26,1.0434782608695652,7.739130434782608,14.630434782608695,0.1160625018520516,16.391304347826086,16.608695652173914,17.96014492753623,0.11340534755637066,5.479347826086957,0.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,27,3.4347826086956523,8.772727272727273,16.445652173913043,0.12418275982666231,1.0434782608695652,7.739130434782608,14.630434782608695,0.1160625018520516,4.171739130434783,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,28,6.666666666666667,23.695652173913043,15.742753623188404,0.13142958612939185,3.4347826086956523,8.772727272727273,16.445652173913043,0.12418275982666231,1.3217391304347825,0.0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,29,28.666666666666668,40.52173913043478,25.91304347826087,0.13048018471967487,6.666666666666667,23.695652173913043,15.742753623188404,0.13142958612939185,-1.2184782608695652,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,30,31.82608695652174,48.0,34.97101449275362,0.1288546949329305,28.666666666666668,40.52173913043478,25.91304347826087,0.13048018471967487,-0.9347826086956522,0.0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,31,37.04347826086956,51.26086956521739,42.643478260869564,0.1283395364836192,31.82608695652174,48.0,34.97101449275362,0.1288546949329305,0.8913043478260869,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,32,13.478260869565217,15.73913043478261,15.46376811594203,0.11833306367101808,37.04347826086956,51.26086956521739,42.643478260869564,0.1283395364836192,2.3967391304347827,0.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,33,17.347826086956523,30.047619047619047,20.36231884057971,0.12003002909339372,13.478260869565217,15.73913043478261,15.46376811594203,0.11833306367101808,2.2804347826086957,0.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,34,28.652173913043477,46.56521739130435,32.51449275362319,0.11979162966159596,17.347826086956523,30.047619047619047,20.36231884057971,0.12003002909339372,-0.6554347826086956,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,35,25.08695652173913,40.56521739130435,28.630434782608695,0.11636323612759374,28.652173913043477,46.56521739130435,32.51449275362319,0.11979162966159596,-0.17282608695652185,0.0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,36,29.695652173913043,48.52173913043478,33.47101449275362,0.11740344172330704,25.08695652173913,40.56521739130435,28.630434782608695,0.11636323612759374,0.8391304347826086,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,37,21.956521739130434,45.47826086956522,29.41304347826087,0.12264088175639223,29.695652173913043,48.52173913043478,33.47101449275362,0.11740344172330704,3.6673913043478263,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,38,15.565217391304348,34.34782608695652,20.98550724637681,0.1302185600748013,21.956521739130434,45.47826086956522,29.41304347826087,0.12264088175639223,2.85,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,39,19.73913043478261,33.130434782608695,21.82608695652174,0.12114755273851903,15.565217391304348,34.34782608695652,20.98550724637681,0.1302185600748013,-0.833695652173913,0.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,40,27.82608695652174,51.95652173913044,31.56811594202898,0.12409600062933791,19.73913043478261,33.130434782608695,21.82608695652174,0.12114755273851903,-1.3521739130434782,0.0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,41,40.82608695652174,66.43478260869566,45.2927536231884,0.11173400570000357,27.82608695652174,51.95652173913044,31.56811594202898,0.12409600062933791,0.6934782608695651,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,42,34.608695652173914,55.0,38.77101449275362,0.11118273574999096,40.82608695652174,66.43478260869566,45.2927536231884,0.11173400570000357,0.19782608695652165,0.0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,43,28.608695652173914,45.82608695652174,32.27536231884058,0.11400996150249931,34.608695652173914,55.0,38.77101449275362,0.11118273574999096,0.0065217391304346825,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,44,26.47826086956522,45.34782608695652,30.63333333333333,0.11522683180494118,28.608695652173914,45.82608695652174,32.27536231884058,0.11400996150249931,0.05760869565217404,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,45,25.130434782608695,40.21739130434783,28.340579710144926,0.11948070645880529,26.47826086956522,45.34782608695652,30.63333333333333,0.11522683180494118,0.20434782608695634,0.0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,46,17.304347826086957,23.82608695652174,20.27173913043478,0.11394208233538312,25.130434782608695,40.21739130434783,28.340579710144926,0.11948070645880529,3.4456521739130435,0.0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,47,22.82608695652174,41.08695652173913,26.904347826086955,0.11508118414428017,17.304347826086957,23.82608695652174,20.27173913043478,0.11394208233538312,0.28804347826086957,0.0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,48,27.761904761904763,49.857142857142854,32.36507936507936,0.11471618318957026,22.82608695652174,41.08695652173913,26.904347826086955,0.11508118414428017,-0.5583333333333333,0.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,49,27.304347826086957,51.17391304347826,31.953623188405796,0.12161131493868446,27.761904761904763,49.857142857142854,32.36507936507936,0.11471618318957026,-0.6565217391304349,0.0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,50,39.17391304347826,70.73913043478261,45.56521739130435,0.11795695912899626,27.304347826086957,51.17391304347826,31.953623188405796,0.12161131493868446,-1.8282608695652172,0.010869565217391304,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,51,43.0,66.78260869565217,50.01739130434782,0.10969764836192321,39.17391304347826,70.73913043478261,45.56521739130435,0.11795695912899626,1.7032608695652172,0.01956521739130435,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,52,57.869565217391305,65.95652173913044,63.14782608695653,0.10873071501780122,43.0,66.78260869565217,50.01739130434782,0.10969764836192321,3.4521739130434783,0.0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,53,52.73913043478261,53.69565217391305,60.81159420289855,0.10841379880965221,57.869565217391305,65.95652173913044,63.14782608695653,0.10873071501780122,4.641304347826087,0.0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,54,41.608695652173914,45.08695652173913,47.5536231884058,0.11110466779947492,52.73913043478261,53.69565217391305,60.81159420289855,0.10841379880965221,5.789130434782609,0.0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,204,55,35.21739130434783,45.30434782608695,40.74492753623188,0.11097475464811014,41.608695652173914,45.08695652173913,47.5536231884058,0.11110466779947492,6.846739130434782,0.006521739130434784,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,204,56,13.173913043478262,21.043478260869566,15.402173913043478,0.11290547308231735,35.21739130434783,45.30434782608695,40.74492753623188,0.11097475464811014,7.995652173913044,0.3782608695652174,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,204,57,4.391304347826087,13.652173913043478,13.880434782608695,0.12209755342180025,13.173913043478262,21.043478260869566,15.402173913043478,0.11290547308231735,3.7369565217391307,0.6804347826086957,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,204,58,10.565217391304348,20.0,12.782608695652174,0.11687344945517313,4.391304347826087,13.652173913043478,13.880434782608695,0.12209755342180025,4.996739130434783,0.0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,204,59,18.52173913043478,30.391304347826086,20.456521739130434,0.11888463325781275,10.565217391304348,20.0,12.782608695652174,0.11687344945517313,2.325,0.008695652173913044,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,204,60,18.47826086956522,28.130434782608695,19.057971014492754,0.1215260545725896,18.52173913043478,30.391304347826086,20.456521739130434,0.11888463325781275,4.748913043478261,0.08260869565217391,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,204,61,8.869565217391305,15.869565217391305,12.304347826086957,0.12174122817995467,18.47826086956522,28.130434782608695,19.057971014492754,0.1215260545725896,3.5543478260869565,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,2,24.26086956521739,27.08695652173913,25.681159420289852,,,,,,13.995652173913042,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,3,23.26086956521739,25.304347826086957,25.543478260869566,,24.26086956521739,27.08695652173913,25.681159420289852,,14.194565217391306,0.004347826086956522,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,4,15.294117647058824,20.347826086956523,15.380434782608695,,23.26086956521739,25.304347826086957,25.543478260869566,,14.568478260869565,0.07608695652173914,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,5,10.466666666666667,31.869565217391305,16.206521739130434,,15.294117647058824,20.347826086956523,15.380434782608695,,9.976086956521739,0.0608695652173913,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,6,12.91304347826087,28.82608695652174,15.347826086956522,,10.466666666666667,31.869565217391305,16.206521739130434,,11.359057971014492,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,7,18.043478260869566,32.17391304347826,20.043478260869566,,12.91304347826087,28.82608695652174,15.347826086956522,,12.156521739130437,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,8,20.0,30.565217391304348,23.89855072463768,,18.043478260869566,32.17391304347826,20.043478260869566,,10.354347826086956,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,9,22.652173913043477,30.782608695652176,24.282608695652176,,20.0,30.565217391304348,23.89855072463768,,13.08695652173913,0.01956521739130435,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,10,13.565217391304348,27.434782608695652,17.246376811594203,,22.652173913043477,30.782608695652176,24.282608695652176,,11.915217391304349,0.44130434782608696,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,11,6.565217391304348,18.608695652173914,10.58695652173913,,13.565217391304348,27.434782608695652,17.246376811594203,,9.091304347826087,0.002173913043478261,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,12,2.739130434782609,9.380952380952381,16.67391304347826,,6.565217391304348,18.608695652173914,10.58695652173913,,14.273913043478261,0.0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,13,17.08695652173913,34.73913043478261,23.434782608695652,,2.739130434782609,9.380952380952381,16.67391304347826,,9.957608695652175,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,14,22.08695652173913,36.43478260869565,24.430434782608696,,17.08695652173913,34.73913043478261,23.434782608695652,,10.064130434782609,0.0,1
